Region,Sector,Product_category,Product_long,Product,Flow_category,Flow_long,Flow,End_use
bulgaria,Industrial,Biofuels and Waste,Primary solid biofuels,PRIMSBIO,Energy industry own use and Losses,Losses,DISTLOSS,
bulgaria,Industrial,Biofuels and Waste,Primary solid biofuels,PRIMSBIO,Final consumption,Agriculture/forestry,AGRICULT,
bulgaria,Industrial,Biofuels and Waste,Primary solid biofuels,PRIMSBIO,Transformation processes,Autoproducer CHP,AUTOCHP,High Temperature Heat
bulgaria,Industrial,Biofuels and Waste,Primary solid biofuels,PRIMSBIO,Final consumption,Chemical and petrochemical,CHEMICAL,
bulgaria,Industrial,Biofuels and Waste,Primary solid biofuels,PRIMSBIO,Final consumption,Construction,CONSTRUC,
bulgaria,Industrial,Biofuels and Waste,Primary solid biofuels,PRIMSBIO,Energy industry own use and Losses,Coal mines,EMINES,
bulgaria,Industrial,Biofuels and Waste,Primary solid biofuels,PRIMSBIO,Energy industry own use and Losses,Non-specified (energy),ENONSPEC,
bulgaria,Industrial,Biofuels and Waste,Primary solid biofuels,PRIMSBIO,Final consumption,Food and tobacco,FOODPRO,
bulgaria,Industrial,Biofuels and Waste,Primary solid biofuels,PRIMSBIO,Heat output,Heat output,HEATOUT,High Temperature Heat
bulgaria,Industrial,Biofuels and Waste,Primary solid biofuels,PRIMSBIO,Heat output,Heat output -main activity producer CHP plants,HEMAINC,High Temperature Heat
bulgaria,Industrial,Biofuels and Waste,Primary solid biofuels,PRIMSBIO,Heat output,Heat output -main activity producer heat plants,HEMAINH,High Temperature Heat
bulgaria,Industrial,Biofuels and Waste,Primary solid biofuels,PRIMSBIO,Final consumption,Industry not elsewhere specified,INONSPEC,
bulgaria,Industrial,Biofuels and Waste,Primary solid biofuels,PRIMSBIO,Final consumption,Iron and steel,IRONSTL,
bulgaria,Industrial,Biofuels and Waste,Primary solid biofuels,PRIMSBIO,Final consumption,Machinery,MACHINE,
bulgaria,Industrial,Biofuels and Waste,Primary solid biofuels,PRIMSBIO,Transformation processes,Main activity producer CHP plants,MAINCHP,High Temperature Heat
bulgaria,Industrial,Biofuels and Waste,Primary solid biofuels,PRIMSBIO,Final consumption,Manufacturing,MANUFACT,
bulgaria,Industrial,Biofuels and Waste,Primary solid biofuels,PRIMSBIO,Final consumption,Mining and quarrying,MINING,
bulgaria,Industrial,Biofuels and Waste,Primary solid biofuels,PRIMSBIO,Final consumption,Non-ferrous metals,NONFERR,
bulgaria,Industrial,Biofuels and Waste,Primary solid biofuels,PRIMSBIO,Final consumption,Non-metallic minerals,NONMET,
bulgaria,Industrial,Biofuels and Waste,Primary solid biofuels,PRIMSBIO,Final consumption,"Paper, pulp, and print",PAPERPRO,
bulgaria,Industrial,Biofuels and Waste,Primary solid biofuels,PRIMSBIO,Final consumption,Textile and leather,TEXTILES,
bulgaria,Industrial,Biofuels and Waste,Primary solid biofuels,PRIMSBIO,Energy industry own use and Losses,Energy industry own use,TOTENGY,
bulgaria,Industrial,Biofuels and Waste,Primary solid biofuels,PRIMSBIO,Final consumption,Transport equipment,TRANSEQ,
bulgaria,Industrial,Biofuels and Waste,Primary solid biofuels,PRIMSBIO,Final consumption,Wood and wood products,WOODPRO,
bulgaria,Industrial,Biofuels and Waste,Primary solid biofuels,PRIMSBIO,Transformation processes,Autoproducer heat plants,AUTOHEAT,High Temperature Heat
bulgaria,Industrial,Biofuels and Waste,Primary solid biofuels,PRIMSBIO,Energy industry own use and Losses,"Own use in electricity, CHP and heat plants",EPOWERPLT,
bulgaria,Industrial,Biofuels and Waste,Primary solid biofuels,PRIMSBIO,Heat output,Heat output -autoproducer CHP plants,HEAUTOC,High Temperature Heat
bulgaria,Industrial,Biofuels and Waste,Primary solid biofuels,PRIMSBIO,Heat output,Heat output -autoproducer heat plants,HEAUTOH,High Temperature Heat
bulgaria,Industrial,Biofuels and Waste,Primary solid biofuels,PRIMSBIO,Transformation processes,Main activity producer heat plants,MAINHEAT,High Temperature Heat
bulgaria,Industrial,Biofuels and Waste,Primary solid biofuels,PRIMSBIO,Transformation processes,Charcoal production plants,TCHARCOAL,High Temperature Heat
bulgaria,Industrial,Biofuels and Waste,Industrial waste,INDWASTE,Transformation processes,Autoproducer CHP,AUTOCHP,High Temperature Heat
bulgaria,Industrial,Biofuels and Waste,Industrial waste,INDWASTE,Final consumption,Chemical and petrochemical,CHEMICAL,
bulgaria,Industrial,Biofuels and Waste,Industrial waste,INDWASTE,Energy industry own use and Losses,Coal mines,EMINES,
bulgaria,Industrial,Biofuels and Waste,Industrial waste,INDWASTE,Heat output,Heat output,HEATOUT,High Temperature Heat
bulgaria,Industrial,Biofuels and Waste,Industrial waste,INDWASTE,Heat output,Heat output -main activity producer CHP plants,HEMAINC,High Temperature Heat
bulgaria,Industrial,Biofuels and Waste,Industrial waste,INDWASTE,Heat output,Heat output -main activity producer heat plants,HEMAINH,High Temperature Heat
bulgaria,Industrial,Biofuels and Waste,Industrial waste,INDWASTE,Transformation processes,Main activity producer CHP plants,MAINCHP,High Temperature Heat
bulgaria,Industrial,Biofuels and Waste,Industrial waste,INDWASTE,Final consumption,Manufacturing,MANUFACT,
bulgaria,Industrial,Biofuels and Waste,Industrial waste,INDWASTE,Final consumption,Non-metallic minerals,NONMET,
bulgaria,Industrial,Biofuels and Waste,Industrial waste,INDWASTE,Final consumption,"Paper, pulp, and print",PAPERPRO,
bulgaria,Industrial,Biofuels and Waste,Industrial waste,INDWASTE,Final consumption,Wood and wood products,WOODPRO,
bulgaria,Industrial,Biofuels and Waste,Industrial waste,INDWASTE,Transformation processes,Autoproducer heat plants,AUTOHEAT,High Temperature Heat
bulgaria,Industrial,Biofuels and Waste,Industrial waste,INDWASTE,Heat output,Heat output -autoproducer CHP plants,HEAUTOC,High Temperature Heat
bulgaria,Industrial,Biofuels and Waste,Industrial waste,INDWASTE,Heat output,Heat output -autoproducer heat plants,HEAUTOH,High Temperature Heat
bulgaria,Industrial,Biofuels and Waste,Industrial waste,INDWASTE,Transformation processes,Main activity producer heat plants,MAINHEAT,High Temperature Heat
bulgaria,Industrial,Biofuels and Waste,Municipal waste (renewable),MUNWASTER,Heat output,Heat output,HEATOUT,High Temperature Heat
bulgaria,Industrial,Biofuels and Waste,Municipal waste (renewable),MUNWASTER,Transformation processes,Main activity producer CHP plants,MAINCHP,High Temperature Heat
bulgaria,Industrial,Biofuels and Waste,Municipal waste (renewable),MUNWASTER,Final consumption,Manufacturing,MANUFACT,
bulgaria,Industrial,Coal,Anthracite,ANTCOAL,Energy industry own use and Losses,Losses,DISTLOSS,
bulgaria,Industrial,Coal,Anthracite,ANTCOAL,Final consumption,Agriculture/forestry,AGRICULT,
bulgaria,Industrial,Coal,Anthracite,ANTCOAL,Transformation processes,Autoproducer CHP,AUTOCHP,High Temperature Heat
bulgaria,Industrial,Coal,Anthracite,ANTCOAL,Final consumption,Chemical and petrochemical,CHEMICAL,
bulgaria,Industrial,Coal,Anthracite,ANTCOAL,Final consumption,Construction,CONSTRUC,
bulgaria,Industrial,Coal,Anthracite,ANTCOAL,Energy industry own use and Losses,Coal mines,EMINES,
bulgaria,Industrial,Coal,Anthracite,ANTCOAL,Final consumption,Food and tobacco,FOODPRO,
bulgaria,Industrial,Coal,Anthracite,ANTCOAL,Heat output,Heat output,HEATOUT,High Temperature Heat
bulgaria,Industrial,Coal,Anthracite,ANTCOAL,Heat output,Heat output -main activity producer CHP plants,HEMAINC,High Temperature Heat
bulgaria,Industrial,Coal,Anthracite,ANTCOAL,Heat output,Heat output -main activity producer heat plants,HEMAINH,High Temperature Heat
bulgaria,Industrial,Coal,Anthracite,ANTCOAL,Final consumption,Industry not elsewhere specified,INONSPEC,
bulgaria,Industrial,Coal,Anthracite,ANTCOAL,Final consumption,Iron and steel,IRONSTL,
bulgaria,Industrial,Coal,Anthracite,ANTCOAL,Final consumption,Machinery,MACHINE,
bulgaria,Industrial,Coal,Anthracite,ANTCOAL,Transformation processes,Main activity producer CHP plants,MAINCHP,High Temperature Heat
bulgaria,Industrial,Coal,Anthracite,ANTCOAL,Final consumption,Manufacturing,MANUFACT,
bulgaria,Industrial,Coal,Anthracite,ANTCOAL,Final consumption,Mining and quarrying,MINING,
bulgaria,Industrial,Coal,Anthracite,ANTCOAL,Final consumption,Non-metallic minerals,NONMET,
bulgaria,Industrial,Coal,Anthracite,ANTCOAL,Final consumption,"Paper, pulp, and print",PAPERPRO,
bulgaria,Industrial,Coal,Anthracite,ANTCOAL,Final consumption,Textile and leather,TEXTILES,
bulgaria,Industrial,Coal,Anthracite,ANTCOAL,Final consumption,Transport equipment,TRANSEQ,
bulgaria,Industrial,Coal,Anthracite,ANTCOAL,Heat output,Heat output -autoproducer CHP plants,HEAUTOC,High Temperature Heat
bulgaria,Industrial,Coal,Anthracite,ANTCOAL,Transformation processes,Main activity producer heat plants,MAINHEAT,High Temperature Heat
bulgaria,Industrial,Coal,Anthracite,ANTCOAL,Final consumption,Non-energy use industry/transformation/energy,NEINTREN,
bulgaria,Industrial,Coal,other bituminous coal,BITCOAL,Energy industry own use and Losses,Losses,DISTLOSS,
bulgaria,Industrial,Coal,other bituminous coal,BITCOAL,Final consumption,Agriculture/forestry,AGRICULT,
bulgaria,Industrial,Coal,other bituminous coal,BITCOAL,Transformation processes,Autoproducer CHP,AUTOCHP,High Temperature Heat
bulgaria,Industrial,Coal,other bituminous coal,BITCOAL,Final consumption,Chemical and petrochemical,CHEMICAL,
bulgaria,Industrial,Coal,other bituminous coal,BITCOAL,Final consumption,Construction,CONSTRUC,
bulgaria,Industrial,Coal,other bituminous coal,BITCOAL,Energy industry own use and Losses,Coal mines,EMINES,
bulgaria,Industrial,Coal,other bituminous coal,BITCOAL,Final consumption,Food and tobacco,FOODPRO,
bulgaria,Industrial,Coal,other bituminous coal,BITCOAL,Heat output,Heat output,HEATOUT,High Temperature Heat
bulgaria,Industrial,Coal,other bituminous coal,BITCOAL,Heat output,Heat output -main activity producer CHP plants,HEMAINC,High Temperature Heat
bulgaria,Industrial,Coal,other bituminous coal,BITCOAL,Heat output,Heat output -main activity producer heat plants,HEMAINH,High Temperature Heat
bulgaria,Industrial,Coal,other bituminous coal,BITCOAL,Final consumption,Industry not elsewhere specified,INONSPEC,
bulgaria,Industrial,Coal,other bituminous coal,BITCOAL,Final consumption,Iron and steel,IRONSTL,
bulgaria,Industrial,Coal,other bituminous coal,BITCOAL,Final consumption,Machinery,MACHINE,
bulgaria,Industrial,Coal,other bituminous coal,BITCOAL,Transformation processes,Main activity producer CHP plants,MAINCHP,High Temperature Heat
bulgaria,Industrial,Coal,other bituminous coal,BITCOAL,Final consumption,Manufacturing,MANUFACT,
bulgaria,Industrial,Coal,other bituminous coal,BITCOAL,Final consumption,Mining and quarrying,MINING,
bulgaria,Industrial,Coal,other bituminous coal,BITCOAL,Final consumption,Non-ferrous metals,NONFERR,
bulgaria,Industrial,Coal,other bituminous coal,BITCOAL,Final consumption,Non-metallic minerals,NONMET,
bulgaria,Industrial,Coal,other bituminous coal,BITCOAL,Final consumption,"Paper, pulp, and print",PAPERPRO,
bulgaria,Industrial,Coal,other bituminous coal,BITCOAL,Transformation processes,Blast furnaces,TBLASTFUR,High Temperature Heat
bulgaria,Industrial,Coal,other bituminous coal,BITCOAL,Final consumption,Textile and leather,TEXTILES,
bulgaria,Industrial,Coal,other bituminous coal,BITCOAL,Final consumption,Transport equipment,TRANSEQ,
bulgaria,Industrial,Coal,other bituminous coal,BITCOAL,Final consumption,Wood and wood products,WOODPRO,
bulgaria,Industrial,Coal,other bituminous coal,BITCOAL,Transformation processes,Autoproducer heat plants,AUTOHEAT,High Temperature Heat
bulgaria,Industrial,Coal,other bituminous coal,BITCOAL,Heat output,Heat output -autoproducer CHP plants,HEAUTOC,High Temperature Heat
bulgaria,Industrial,Coal,other bituminous coal,BITCOAL,Heat output,Heat output -autoproducer heat plants,HEAUTOH,High Temperature Heat
bulgaria,Industrial,Coal,other bituminous coal,BITCOAL,Transformation processes,Main activity producer heat plants,MAINHEAT,High Temperature Heat
bulgaria,Industrial,Coal,other bituminous coal,BITCOAL,Transformation processes,BKB/peat briquette plants,TBKB,High Temperature Heat
bulgaria,Industrial,Coal,BKB,BKB,Energy industry own use and Losses,Losses,DISTLOSS,
bulgaria,Industrial,Coal,BKB,BKB,Final consumption,Agriculture/forestry,AGRICULT,
bulgaria,Industrial,Coal,BKB,BKB,Transformation processes,Autoproducer CHP,AUTOCHP,High Temperature Heat
bulgaria,Industrial,Coal,BKB,BKB,Final consumption,Construction,CONSTRUC,
bulgaria,Industrial,Coal,BKB,BKB,Energy industry own use and Losses,Coal mines,EMINES,
bulgaria,Industrial,Coal,BKB,BKB,Final consumption,Food and tobacco,FOODPRO,
bulgaria,Industrial,Coal,BKB,BKB,Heat output,Heat output,HEATOUT,High Temperature Heat
bulgaria,Industrial,Coal,BKB,BKB,Heat output,Heat output -main activity producer CHP plants,HEMAINC,High Temperature Heat
bulgaria,Industrial,Coal,BKB,BKB,Heat output,Heat output -main activity producer heat plants,HEMAINH,High Temperature Heat
bulgaria,Industrial,Coal,BKB,BKB,Final consumption,Industry not elsewhere specified,INONSPEC,
bulgaria,Industrial,Coal,BKB,BKB,Final consumption,Machinery,MACHINE,
bulgaria,Industrial,Coal,BKB,BKB,Transformation processes,Main activity producer CHP plants,MAINCHP,High Temperature Heat
bulgaria,Industrial,Coal,BKB,BKB,Final consumption,Manufacturing,MANUFACT,
bulgaria,Industrial,Coal,BKB,BKB,Final consumption,Non-ferrous metals,NONFERR,
bulgaria,Industrial,Coal,BKB,BKB,Final consumption,Non-metallic minerals,NONMET,
bulgaria,Industrial,Coal,BKB,BKB,Final consumption,"Paper, pulp, and print",PAPERPRO,
bulgaria,Industrial,Coal,BKB,BKB,Final consumption,Textile and leather,TEXTILES,
bulgaria,Industrial,Coal,BKB,BKB,Final consumption,Transport equipment,TRANSEQ,
bulgaria,Industrial,Coal,BKB,BKB,Final consumption,Wood and wood products,WOODPRO,
bulgaria,Industrial,Coal,BKB,BKB,Transformation processes,Autoproducer heat plants,AUTOHEAT,High Temperature Heat
bulgaria,Industrial,Coal,BKB,BKB,Heat output,Heat output -autoproducer CHP plants,HEAUTOC,High Temperature Heat
bulgaria,Industrial,Coal,BKB,BKB,Heat output,Heat output -autoproducer heat plants,HEAUTOH,High Temperature Heat
bulgaria,Industrial,Coal,BKB,BKB,Transformation processes,Main activity producer heat plants,MAINHEAT,High Temperature Heat
bulgaria,Industrial,Coal,BKB,BKB,Transformation processes,BKB/peat briquette plants,TBKB,High Temperature Heat
bulgaria,Industrial,Coal,Coking coal,COKCOAL,Final consumption,Iron and steel,IRONSTL,
bulgaria,Industrial,Coal,Coking coal,COKCOAL,Transformation processes,Coke ovens,TCOKEOVS,High Temperature Heat
bulgaria,Industrial,Coal,Lignite,LIGNITE,Energy industry own use and Losses,Losses,DISTLOSS,
bulgaria,Industrial,Coal,Lignite,LIGNITE,Final consumption,Agriculture/forestry,AGRICULT,
bulgaria,Industrial,Coal,Lignite,LIGNITE,Transformation processes,Autoproducer CHP,AUTOCHP,High Temperature Heat
bulgaria,Industrial,Coal,Lignite,LIGNITE,Final consumption,Chemical and petrochemical,CHEMICAL,
bulgaria,Industrial,Coal,Lignite,LIGNITE,Final consumption,Construction,CONSTRUC,
bulgaria,Industrial,Coal,Lignite,LIGNITE,Energy industry own use and Losses,Coal mines,EMINES,
bulgaria,Industrial,Coal,Lignite,LIGNITE,Energy industry own use and Losses,Non-specified (energy),ENONSPEC,
bulgaria,Industrial,Coal,Lignite,LIGNITE,Final consumption,Food and tobacco,FOODPRO,
bulgaria,Industrial,Coal,Lignite,LIGNITE,Heat output,Heat output,HEATOUT,High Temperature Heat
bulgaria,Industrial,Coal,Lignite,LIGNITE,Heat output,Heat output -main activity producer CHP plants,HEMAINC,High Temperature Heat
bulgaria,Industrial,Coal,Lignite,LIGNITE,Heat output,Heat output -main activity producer heat plants,HEMAINH,High Temperature Heat
