"Renewable Electricity generation (GWh) by Region/country/area, Technology and Year",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
region,Technology,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Fr Polynesia,Solar photovoltaic,0.7,0.89,1.06,1.31,1.6,1.96,2.34,2.69,3.13,3.4,4.4,9.7,14,18,27.3,31.9,32.9,35.6,37.4,40,41.6
Fr Polynesia,Concentrated solar power,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fr Polynesia,Bioenergy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fr Polynesia,Solid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fr Polynesia,Bagasse,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fr Polynesia,Renewable municipal waste,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fr Polynesia,Other solid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fr Polynesia,Liquid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fr Polynesia,Biogas,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fr Polynesia,Geothermal,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guam,Total renewable energy,0,0,0,0,0,0,0,0,0,0.08,0.16,0.25,0.57,1.47,2.62,30.88,66.76,60.13,68.46,68.46,68.46
Guam,Hydropower,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guam,Renewable hydropower,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guam,Pumped storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guam,Marine,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guam,Wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0.5,0.5,0.5,0.5
Guam,Onshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0.5,0.5,0.5,0.5
Guam,Offshore wind energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guam,Solar,0,0,0,0,0,0,0,0,0,0.08,0.16,0.25,0.57,1.47,2.62,30.88,66.34,59.63,67.96,67.96,67.96
Guam,Solar photovoltaic,0,0,0,0,0,0,0,0,0,0.08,0.16,0.25,0.57,1.47,2.62,30.88,66.34,59.63,67.96,67.96,67.96
Guam,Concentrated solar power,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guam,Bioenergy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guam,Solid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guam,Bagasse,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guam,Renewable municipal waste,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guam,Other solid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guam,Liquid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guam,Biogas,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guam,Geothermal,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,Total renewable energy,0.11,0.11,0.11,0.11,0.34,0.4,0.42,0.44,0.46,0.45,0.66,0.72,0.79,0.85,1.27,3.9,4.84,4.84,4.84,4.84,4.84
Kiribati,Hydropower,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,Renewable hydropower,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,Pumped storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,Marine,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,Wind,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,Onshore wind energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,Offshore wind energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,Solar,0.11,0.11,0.11,0.11,0.34,0.4,0.42,0.44,0.46,0.45,0.66,0.72,0.79,0.85,1.27,3.9,4.84,4.84,4.84,4.84,4.84
Kiribati,Solar photovoltaic,0.11,0.11,0.11,0.11,0.34,0.4,0.42,0.44,0.46,0.45,0.66,0.72,0.79,0.85,1.27,3.9,4.84,4.84,4.84,4.84,4.84
Kiribati,Concentrated solar power,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,Bioenergy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,Solid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,Bagasse,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,Renewable municipal waste,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,Other solid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,Liquid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,Biogas,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,Geothermal,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Is,Total renewable energy,0.05,0.05,0.05,0.05,0.1,0.1,0.1,0.1,0.2,0.37,0.43,0.43,0.65,0.89,1.27,1.27,1.49,1.83,1.85,1.85,1.85
Marshall Is,Hydropower,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Is,Renewable hydropower,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Is,Pumped storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Is,Marine,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Is,Wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marshall Is,Onshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marshall Is,Offshore wind energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Is,Solar,0.05,0.05,0.05,0.05,0.1,0.1,0.1,0.1,0.2,0.37,0.43,0.43,0.65,0.89,1.27,1.27,1.49,1.83,1.85,1.85,1.85
Marshall Is,Solar photovoltaic,0.05,0.05,0.05,0.05,0.1,0.1,0.1,0.1,0.2,0.37,0.43,0.43,0.65,0.89,1.27,1.27,1.49,1.83,1.85,1.85,1.85
Marshall Is,Concentrated solar power,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Is,Bioenergy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Is,Solid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Is,Bagasse,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Is,Renewable municipal waste,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Is,Other solid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Is,Liquid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Is,Biogas,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Is,Geothermal,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Micronesia,Total renewable energy,3.75,3.75,3.75,0.14,0.14,0.14,0.14,0.26,0.34,0.76,0.76,0.76,0.76,0.98,1.61,2.57,3.58,3.64,4.25,4.25,4.25
Micronesia,Hydropower,3.61,3.61,3.61,0,0,0,0,0,0,0,0,0,0,0,0.64,1.27,1.27,1.27,1.27,1.27,1.27
Micronesia,Renewable hydropower,3.61,3.61,3.61,0,0,0,0,0,0,0,0,0,0,0,0.64,1.27,1.27,1.27,1.27,1.27,1.27
Micronesia,Pumped storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Micronesia,Marine,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Micronesia,Wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Micronesia,Onshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Micronesia,Offshore wind energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Micronesia,Solar,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.26,0.34,0.76,0.76,0.76,0.76,0.98,0.98,1.3,2.31,2.37,2.98,2.98,2.98
Micronesia,Solar photovoltaic,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.26,0.34,0.76,0.76,0.76,0.76,0.98,0.98,1.3,2.31,2.37,2.98,2.98,2.98
Micronesia,Concentrated solar power,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Micronesia,Bioenergy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Micronesia,Solid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Micronesia,Bagasse,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Micronesia,Renewable municipal waste,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Micronesia,Other solid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Micronesia,Liquid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Micronesia,Biogas,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Micronesia,Geothermal,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,Total renewable energy,0,0,0,0,0,0,0.05,0.05,0.05,0.05,0.05,0.05,0.09,0.27,0.27,0.24,0.29,1.26,1.19,1.55,2.89
Nauru,Hydropower,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,Renewable hydropower,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,Pumped storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,Marine,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,Wind,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,Onshore wind energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,Offshore wind energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,Solar,0,0,0,0,0,0,0.05,0.05,0.05,0.05,0.05,0.05,0.09,0.27,0.27,0.24,0.29,1.26,1.19,1.55,2.89
Nauru,Solar photovoltaic,0,0,0,0,0,0,0.05,0.05,0.05,0.05,0.05,0.05,0.09,0.27,0.27,0.24,0.29,1.26,1.19,1.55,2.89
Nauru,Concentrated solar power,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,Bioenergy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,Solid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,Bagasse,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,Renewable municipal waste,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,Other solid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,Liquid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,Biogas,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,Geothermal,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledon,Total renewable energy,449.05,374.05,328.97,328.21,337.4,357.34,317.18,427.88,496.47,440.59,319.82,425.44,459.53,513.69,351.39,408.99,288.93,434.26,409.49,458.04,504.46
New Caledon,Hydropower,441.52,366.95,320.43,323.11,325.53,339.29,288.45,390.13,460.05,398.41,264.66,375.74,397.85,456.33,289.22,340.41,231.84,361.04,317.24,284.77,305
New Caledon,Renewable hydropower,441.52,366.95,320.43,323.11,325.53,339.29,288.45,390.13,460.05,398.41,264.66,375.74,397.85,456.33,289.22,340.41,231.84,361.04,317.24,284.77,305
New Caledon,Pumped storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledon,Marine,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledon,Wind,7.3,6.83,8.16,4.68,11.41,17.52,28.3,36.89,35.83,41.57,51.74,45.55,57.07,52.31,57.21,61.57,45.15,45.12,45,56.58,48.57
New Caledon,Onshore wind energy,7.3,6.83,8.16,4.68,11.41,17.52,28.3,36.89,35.83,41.57,51.74,45.55,57.07,52.31,57.21,61.57,45.15,45.12,45,56.58,48.57
New Caledon,Offshore wind energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledon,Solar,0.23,0.27,0.3,0.31,0.31,0.33,0.34,0.85,0.58,0.62,3.43,4.15,4.61,4.67,4.54,6.63,11.36,27.68,46.66,116.12,150.5
New Caledon,Solar photovoltaic,0.23,0.27,0.3,0.31,0.31,0.33,0.34,0.85,0.58,0.62,3.43,4.15,4.61,4.67,4.54,6.63,11.36,27.68,46.66,116.12,150.5
New Caledon,Concentrated solar power,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledon,Bioenergy,0,0,0.08,0.12,0.15,0.21,0.1,0,0,0,0,0,0,0.38,0.41,0.39,0.58,0.42,0.58,0.58,0.4
New Caledon,Solid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledon,Bagasse,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledon,Renewable municipal waste,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledon,Other solid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledon,Liquid biofuels,0,0,0.08,0.12,0.15,0.21,0.1,0,0,0,0,0,0,0.38,0.41,0.39,0.58,0.42,0.58,0.58,0.4
New Caledon,Biogas,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledon,Geothermal,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,Total renewable energy,28328,25379,28421,27071,31024,27780,28300,28866,28340,31324,33027,34062,32222,32695,34975,35959,37347,36388.59,37388.09,37031.36,35818.53
New Zealand,Hydropower,24433,21679,24870,23620,27237,23325,23571,23638,22346,24215,24724,25108,22894,23027,24316,24528,25933,25173,26252,25596,24266
New Zealand,Renewable hydropower,24433,21679,24870,23620,27237,23325,23571,23638,22346,24215,24724,25108,22894,23027,24316,24528,25933,25173,26252,25596,24266
New Zealand,Pumped storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,Marine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Zealand,Wind,120,139,155,147,362,614,622,930,1058,1476,1637,1957,2079,2022,2211,2364,2341,2091,2068,2255,2305
New Zealand,Onshore wind energy,120,139,155,147,362,614,622,930,1058,1476,1637,1957,2079,2022,2211,2364,2341,2091,2068,2255,2305
New Zealand,Offshore wind energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,Solar,0,0,0,0,0,0,0,3,3,4,4,4,5,7,18,37,57,77,100,128,160
New Zealand,Solar photovoltaic,0,0,0,0,0,0,0,3,3,4,4,4,5,7,18,37,57,77,100,128,160
New Zealand,Concentrated solar power,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,Bioenergy,853,723,582,554,636,682,739,740,729,764,770,756,796,803,803,816,814,801.59,774.86,791,783.71
New Zealand,Solid biofuels,744,615,442,375,437,478,506,515,513,534,537,522,570,586,559,555,531,519.02,495.17,505.44,491.72
New Zealand,Bagasse,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,Renewable municipal waste,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,Other solid biofuels,744,615,442,375,437,478,506,515,513,534,537,522,570,586,559,555,531,519.02,495.17,505.44,491.72
New Zealand,Liquid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,Biogas,109,108,140,179,199,204,233,225,216,230,233,234,226,217,244,261,283,282.58,279.69,285.56,291.99
New Zealand,Geothermal,2922,2838,2814,2750,2789,3159,3368,3555,4204,4865,5892,6237,6448,6836,7627,8214,8202,8246,8193.23,8261.37,8303.82
Niue,Total renewable energy,0,0,0,0,0,0,0,0,0,0.07,0.07,0.07,0.07,0.07,0.47,0.47,0.47,0.47,0.47,0.47,0.47
Niue,Hydropower,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Niue,Renewable hydropower,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Niue,Pumped storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Niue,Marine,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Niue,Wind,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Niue,Onshore wind energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Niue,Offshore wind energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Niue,Solar,0,0,0,0,0,0,0,0,0,0.07,0.07,0.07,0.07,0.07,0.47,0.47,0.47,0.47,0.47,0.47,0.47
Niue,Solar photovoltaic,0,0,0,0,0,0,0,0,0,0.07,0.07,0.07,0.07,0.07,0.47,0.47,0.47,0.47,0.47,0.47,0.47
Niue,Concentrated solar power,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Niue,Bioenergy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Niue,Solid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Niue,Bagasse,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Niue,Renewable municipal waste,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Niue,Other solid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Niue,Liquid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Niue,Biogas,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Niue,Geothermal,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Norfolk Is,Total renewable energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Norfolk Is,Hydropower,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Norfolk Is,Renewable hydropower,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Norfolk Is,Pumped storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Norfolk Is,Marine,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Norfolk Is,Wind,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Norfolk Is,Onshore wind energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Norfolk Is,Offshore wind energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Norfolk Is,Solar,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Norfolk Is,Solar photovoltaic,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Norfolk Is,Concentrated solar power,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Norfolk Is,Bioenergy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Norfolk Is,Solid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Norfolk Is,Bagasse,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Norfolk Is,Renewable municipal waste,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Norfolk Is,Other solid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Norfolk Is,Liquid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Norfolk Is,Biogas,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Norfolk Is,Geothermal,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nth Mariana Is,Total renewable energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nth Mariana Is,Hydropower,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nth Mariana Is,Renewable hydropower,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nth Mariana Is,Pumped storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nth Mariana Is,Marine,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nth Mariana Is,Wind,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nth Mariana Is,Onshore wind energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nth Mariana Is,Offshore wind energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nth Mariana Is,Solar,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nth Mariana Is,Solar photovoltaic,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nth Mariana Is,Concentrated solar power,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nth Mariana Is,Bioenergy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nth Mariana Is,Solid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nth Mariana Is,Bagasse,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nth Mariana Is,Renewable municipal waste,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nth Mariana Is,Other solid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nth Mariana Is,Liquid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nth Mariana Is,Biogas,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nth Mariana Is,Geothermal,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,Total renewable energy,0.01,0.01,0.01,0.01,0.01,0.04,0.04,0.04,0.38,0.38,0.39,0.77,0.89,1,1.22,1.22,1.72,1.72,2.25,2.34,2.34
Palau,Hydropower,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,Renewable hydropower,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,Pumped storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,Marine,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,Wind,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,Onshore wind energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,Offshore wind energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,Solar,0.01,0.01,0.01,0.01,0.01,0.04,0.04,0.04,0.38,0.38,0.39,0.77,0.89,1,1.22,1.22,1.72,1.72,2.25,2.34,2.34
Palau,Solar photovoltaic,0.01,0.01,0.01,0.01,0.01,0.04,0.04,0.04,0.38,0.38,0.39,0.77,0.89,1,1.22,1.22,1.72,1.72,2.25,2.34,2.34
Palau,Concentrated solar power,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,Bioenergy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,Solid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,Bagasse,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,Renewable municipal waste,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,Other solid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,Liquid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,Biogas,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,Geothermal,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Papua N Guin,Total renewable energy,764.75,764.92,764.51,815.37,811.75,872.28,879.11,1100.83,1183.12,1234,1195.94,1311.87,1326.47,1408.44,1319.81,1261.19,1220.54,1203.99,1225.84,1263.03,1263.18
Papua N Guin,Hydropower,751.78,751.78,751.78,752.41,752.41,752.41,757.95,799.7,797.16,819.33,776.18,890.55,898.75,974.04,884.16,822.68,779.85,761.89,782.61,821.3,821.3
Papua N Guin,Renewable hydropower,751.78,751.78,751.78,752.41,752.41,752.41,757.95,799.7,797.16,819.33,776.18,890.55,898.75,974.04,884.16,822.68,779.85,761.89,782.61,821.3,821.3
Papua N Guin,Pumped storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
