Region,Sector,Metric,Gas,Scenario,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
NAM ,Industry,cement,CO2,baseline,42.098,44.147000000000006,45.510999999999996,45.968,40.122,42.326,44.235,46.536,48.099000000000004,44.905,44.712,41.019999999999996,41.673,45.106,45.683,46.501000000000005,48.658,48.614999999999995,49.025,49.976,48.413,49.496,52.074000000000005,55.862,54.574,55.704,58.06100000000001,59.63,61.188,63.191,62.622,64.85499999999999,65.213,68.755,70.459,72.412,72.225,67.04400000000001,52.861,54.539,56.037,60.242000000000004,59.792,63.646,65.333,64.982,66.422,67.312,68.09711066505899,68.8144386084737,69.40601915758259,69.97287013756552,70.51499154842251,71.03238339015356,71.52504566275861,71.99297836623774,72.43618150059092,72.85465506581815,73.24839906191943,73.61741348889474,73.96169834674413,74.28125363546755,74.576079355065,74.84617550553652,75.09154208688209,75.3121790991017,75.50808654219537,75.67926441616306,75.82571272100483,75.94743145672064,76.04442062331047,76.11668022077438,76.16421024911236,76.18701070832438,76.1850815984104,76.15842291937051,76.10703467120464,76.03091685391286,75.9300694674951,75.80449251195138,75.65418598728175,75.47914989348612,75.27938423056455,75.05488899851704,74.80566419734359,74.53170982704418,74.23302588761881,73.90961237906748,73.56146930139022,73.19185277845418,72.82029955346262,72.45006575028268,72.0811513689144,71.71355640935776,71.34728087161277,70.98232475567944,70.61868806155773,70.2563707892477,69.89537293874926,69.53569451006253,69.17733550318742,68.82029591812396,68.46457575487214,68.11017501343197,67.75709369380347,67.40533179598658,67.05488931998134,66.70576626578777,66.35796263340583,66.01147842283554,65.6663136340769,65.3224682671299,64.97994232199456,64.63873579867087,64.29884869715882,63.9602810174584,63.62303275956963,63.28710392349252,62.95249450922705,62.61920451677324,62.287233946131046,61.95658279730053,61.62725107028163,61.29923876507443,60.97254588167882,60.64717242009488,60.32311838032258,60.00038376236194,59.67896856621294,59.35887279187559
NonOECD ,Industry,cement,CO2,baseline,109.33581000000001,115.24288000000001,121.75966900000002,126.82133000000002,135.677323,150.43785,158.36796,170.05068899999998,174.43067,182.706539,188.87496799999997,194.723324,204.36474299999998,214.92290799999998,224.61600200000004,239.38047300000002,252.799527,271.360083,275.587737,276.53197,292.857538,309.772824,328.9858030000001,351.205539,382.26581299999987,397.12622400000004,416.553935,420.73211499999996,447.03292400000004,473.457048,509.27924000000013,550.01257,607.5535619999999,658.31445,707.2144400000002,788.25372,857.5597,886.5320300000002,955.4637700000001,1030.09546,1118.7484299999999,1150.1942499999998,1201.4987899999999,1243.3528569999999,1202.39709,1228.5533899999998,1234.93309,1264.40229,1294.8455861091331,1322.8527120882625,1350.5360617901026,1377.743613315235,1404.4753666636602,1430.7313218353763,1456.5114788303856,1481.8158376486867,1506.64439829028,1530.9971607551654,1554.8741250433436,1578.2752911548134,1601.2006590895755,1623.6502288476297,1645.6240004289762,1667.1219738336147,1688.1441490615455,1708.6905261127683,1728.7611049872837,1748.355885685091,1767.4748682061906,1786.1180525505822,1804.285438718266,1821.9770267092422,1839.1928165235106,1855.9328081610709,1872.1970016219236,1887.9853969060684,1903.2979940135058,1918.1347929442352,1932.4957936982564,1946.38099627557,1959.790400676176,1972.7240069000743,1985.1818149472645,1997.1638248177471,2008.6700365115216,2019.7004500285884,2030.2550653689475,2040.3338825325982,2049.936901519542,2059.148163001587,2068.47191100959,2077.9921862153597,2087.7089886188974,2097.622318220203,2107.732175019276,2118.0385590161163,2128.541470210724,2139.2409086031,2150.136874193242,2161.229366981153,2172.518386966831,2184.0039341502757,2195.6860085314884,2207.5646101104685,2219.639738887216,2231.911394861731,2244.379578034013,2257.0442884040635,2269.9055259718807,2282.9632907374657,2296.217582700818,2309.6684018619376,2323.315748220825,2337.15962177748,2351.200022531902,2365.436950484092,2379.870405634049,2394.500387981774,2409.3268975272663,2424.349934270526,2439.5694982115533,2454.985589350348,2470.5982076869095,2486.4073532212396,2502.413025953336,2518.6152258832008,2535.0139530108327,2551.6092073362315,2568.4009888593982,2585.389297580333
RUS ,Industry,cement,CO2,baseline,29.73,30.6,31.8,33.1,34.73,35.14,35.73,35.48,34.18,34.53,34.8,33.54,34.44,34.66,34.5,35.35,35.64,35.87,35.79,34.61,32.84,26.72,21.99,16.48,16.65,12.72,12.27,11.92,13.17,15.11,15.86,17.12,18.67,20.92,22.26,24.54,27.64,23.63,19.75,22.69,25.09,26.25,27.2,26.37,23.07,20.34,20.42,20.53,20.044794891987184,19.748392416608993,19.93511845501575,20.119227519422136,20.300719609828157,20.4795947262338,20.655852868639077,20.829494037043975,21.0005182314485,21.168925451852665,21.33471569825645,21.497888970659865,21.658445269062913,21.816384593465585,21.971706943867883,22.124412320269816,22.27450072267137,22.421972151072556,22.56682660547338,22.709064085873823,22.848684592273898,22.985688124673594,23.120074683072925,23.25184426747188,23.380996877870473,23.50753251426869,23.631451176666534,23.752752865064007,23.871437579461116,23.987505319857842,24.100956086254204,24.211789878650187,24.32000669704581,24.425606541441052,24.528589411835924,24.628955308230424,24.726704230624552,24.821836179018316,24.914351153411705,25.00424915380472,25.091530180197374,25.176640241972358,25.262255395425935,25.348821649940817,25.436339005517013,25.52480746215451,25.614227019853313,25.704597678613425,25.795919438434833,25.888192299317552,25.981416261261568,26.075591324266902,26.170717488333548,26.266794753461486,26.363823119650736,26.461802586901282,26.560733155213143,26.660614824586307,26.76144759502078,26.863231466516556,26.965966439073636,27.069652512692024,27.17428968737171,27.27987796311271,27.386417339915003,27.493907817778616,27.602349396703524,27.711742076689738,27.82208585773726,27.933380739846097,28.045626723016234,28.15882380724768,28.27297199254042,28.38807127889448,28.50412166630983,28.6211231547865,28.739075744324463,28.85797943492374,28.977834226584317,29.098640119306204,29.220397113089387,29.343105207933892
SAFR ,Industry,cement,CO2,baseline,2.891,3.017,3.385,3.6,3.537,3.473,3.236,3.357,3.391,3.537,3.976,3.93,3.874,4.012,3.448,3.287,3.296,4.15,3.925,3.815,3.626,3.43,3.586,3.852,4.42,4.381,4.765,4.247,3.92,3.871,3.783,4.258,4.515,4.39,5.062,5.4,5.408,4.989,5.432,4.819,4.433,4.414,4.659,4.678,5.205,5.205,5.205,5.205,5.319945739867752,5.412638902512022,5.4288212217110905,5.449873833754753,5.475796738643011,5.5065899363758595,5.5422534269533035,5.58278721037534,5.628191286641969,5.678465655753193,5.733610317709011,5.793625272509421,5.858510520154426,5.928266060644023,6.002891893978214,6.082388020156999,6.1667544391803775,6.255991151048348,6.350098155760914,6.4490754533180725,6.552923043719825,6.661640926966171,6.775229103057108,6.893687571992641,7.017016333772768,7.145215388397489,7.278284735866801,7.416224376180708,7.55903430933921,7.706714535342303,7.859265054189989,8.016685865882268,8.178976970419143,8.346138367800611,8.518170058026671,8.695072041097326,8.876844317012576,9.063486885772416,9.254999747376852,9.45138290182588,9.652636349119504,9.858385500165705,10.066382820412404,10.276253720767585,10.487998201231253,10.701616261803402,10.917107902484036,11.134473123273157,11.353711924170756,11.574824305176845,11.797810266291414,12.022669807514468,12.249402928846004,12.478009630286026,12.708489911834532,12.940843773491519,13.175071215256994,13.411172237130948,13.649146839113387,13.888995021204313,14.130716783403718,14.37431212571161,14.619781048127985,14.867123550652844,15.116339633286184,15.367429296028016,15.62039253887832,15.875229361837116,16.13193976490439,16.390523748080156,16.6509813113644,16.91331245475713,17.17751717825834,17.44359548186804,17.71154736558622,17.98137282941289,18.25307187334803,18.52664449739167,18.802090701543786,19.079410485804384,19.358603850173463,19.639670794651032
US ,Industry,cement,CO2,baseline,34.41,35.46,35.75,35.7,29.59,31.52,33.14,34.74,35.09,32.05,31.25,27.83,29.84,32.31,31.11,32.2,32.24,32.44,32.51,33.48,32.74,32.99,34.84,36.31,37.08,37.31,38.56,39.46,40.24,41.45,41.61,43.16,43.35,45.89,46.19,46.85,45.51,41.42,29.61,31.45,32.21,35.27,36.37,39.44,39.91,39.44,40.32,41.21,41.8687613271431,42.439429726132126,42.79329039774384,43.13223246761528,43.456255935746476,43.7653608021374,44.059547066788056,44.338814729698456,44.6031637908686,44.85259425029848,45.08710610798809,45.30669936393744,45.51137401814655,45.70113007061537,45.87596752134394,46.03588637033224,46.18088661758028,46.31096826308806,46.42613130685558,46.52637574888284,46.61170158916983,46.682108827716554,46.73759746452301,46.77816749958923,46.80381893291517,46.81455176450086,46.81036599434627,46.79126162245142,46.75723864881631,46.70829707344094,46.644436896325296,46.5656581174694,46.47196073687325,46.36334475453683,46.23981017046014,46.101356984643196,45.94798519708599,45.77969480778852,45.59648581675078,45.398358223972785,45.185312029454536,44.95930403848267,44.732075082777236,44.50558196762485,44.279824693025546,44.05480325897931,43.83051766548616,43.60696791254608,43.38415400015907,43.16207592832514,42.94073369704426,42.72012730631648,42.50025675614175,42.2811220465201,42.06272317745154,41.845060148936035,41.6281329609736,41.41194161356425,41.196486106707965,40.98176644040476,40.76778261465463,40.554534629457564,40.34202248481357,40.13024618072266,39.9192057171848,39.70890109420003,39.49933231176833,39.2904993698897,39.08240226856414,38.875041007791665,38.66841558757225,38.46252600790592,38.25737226879265,38.05295437023247,37.84927231222535,37.64632609477132,37.44411571787034,37.242641181522444,37.04190248572762,36.84189963048587,36.64263261579719,36.444101441661594
World ,Industry,cement,CO2,baseline,293.64623000000006,310.40906000000007,329.408979,330.00412,326.717413,349.36006999999995,365.22857000000005,388.181339,394.3663,397.028419,396.94609799999995,395.2569040000001,405.033413,413.011848,417.239612,434.430643,452.032347,479.453633,489.35262700000004,491.7371300000001,504.96651800000006,526.2929240000001,546.7999530000001,582.700079,617.076053,630.3852440000001,653.592405,652.136695,680.9625139999998,712.1694880000001,744.2977300000001,786.6806399999999,846.5287719999998,903.0763400000002,954.4475900000001,1040.8668700000003,1116.3883700000001,1132.32286,1167.79697,1244.7183840000002,1335.65598,1366.91015,1417.5764899999997,1466.3892569999998,1425.5051899999999,1455.6873899999996,1466.84479,1497.54399,1520.3997526268686,1542.7001865338789,1566.0088321805379,1588.9911825590561,1611.6472376694333,1633.976997511669,1655.9804620857637,1677.6576313917171,1699.0085054295296,1720.033084199201,1740.7313677007312,1761.1033559341197,1781.1490488993677,1800.8684465964745,1820.2615490254398,1839.328356186264,1858.0688680789474,1876.483084703489,1894.57100605989,1912.3326321481493,1929.7679629682682,1946.8769985202455,1963.6597388040818,1980.116183819777,1996.246333567331,2012.050188046744,2027.5277472580153,2042.6790112011458,2057.503979876135,2072.0026532829834,2086.1750314216906,2100.0211142922562,2113.540901894681,2126.734394228965,2139.6015912951075,2152.142493093109,2164.357099622969,2176.245410884688,2187.8074268782657,2199.043147603702,2209.9525730609976,2220.5992331628463,2231.3643073854128,2242.3113256413917,2253.440287930783,2264.7511942535866,2276.2440446098026,2287.9188389994315,2299.775577422472,2311.8142598789254,2324.03488636879,2336.437456892068,2349.021971448759,2361.7884300388605,2374.7368326623755,2387.8671793193016,2401.1794700096407,2414.6737047333922,2428.3498834905554,2442.208006281132,2456.24807310512,2470.4700839625207,2484.8740388533333,2499.4599377775594,2514.2277807351966,2529.177567726247,2544.30929875071,2559.622973808585,2575.1185928998716,2590.7961560245717,2606.655663182683,2622.6971143742076,2638.9205095991433,2655.325848857493,2671.913132149253,2688.6823594744274,2705.633530833012,2722.766646225011,2740.081705650421,2757.5787091092443,2775.257656601479,2793.118548127127
 OECD ,Industry,cement,CO2,pathway,184.31042000000002,195.16618000000003,207.64930999999999,203.18279,191.04009,198.92222,206.86061,218.13065,219.93563000000003,214.32188000000002,208.07112999999998,200.53358000000003,200.66867,198.08893999999998,192.62360999999999,195.05016999999998,199.23282,208.09355,213.76488999999998,215.20516,212.10898,216.52009999999999,217.81415,231.49453999999994,234.81024000000002,233.25901999999996,237.03847000000002,231.40458000000004,233.92959,238.71243999999996,235.01848999999999,236.66807000000003,238.97520999999998,244.76189000000005,247.23315,252.61315,258.82867000000005,245.79083000000003,212.33320000000003,214.62292399999998,216.90755,216.71590000000003,216.07770000000002,223.03640000000001,223.1081,227.134,231.91170000000002,233.14170000000004,232.39287026924043,232.31582223989867,231.73501054760013,231.09305411506134,230.38995294228243,229.6257070292633,228.80031637600396,227.91378098250442,226.9661008487647,225.9572759747849,224.88730636056476,223.75619200610456,222.56393291140415,221.3105290764635,219.99598050128273,218.62028718586168,217.18344913020056,215.68546633429915,214.12633879815763,212.5060665217759,210.824649505154,209.08208774829183,207.2783812511896,205.41353001384707,203.4875340362644,201.50039331844158,199.45210786037853,197.3426776620753,195.17210272353188,192.9403830447483,190.6475186257245,188.29350946646053,185.87835556695637,183.40205692721204,180.8646135472275,178.26602542700277,175.60629256653792,172.88541496583278,170.10339262488753,167.26022554370203,164.3559137222764,161.40630762114125,158.50651000348074,155.67237132982558,152.9038916001757,150.20107081453122,147.56390897289205,144.99240607525826,142.48656212162973,140.0463771120066,137.67185104638875,135.3629839247763,133.11977574716917,130.9422265135673,128.83033622397085,126.78410487837967,124.80353247679386,122.8886190192134,121.03936450563825,119.25576893606845,117.53783231050399,115.88555462894482,114.29893589139101,112.77797609784255,111.32267524829939,109.93303334276163,108.60905038122914,107.35072636370202,106.15806129018021,105.03105516066378,103.96970797515264,102.97401973364687,102.0439904361464,101.1796200826513,100.38090867316149,99.64785620767705,98.9804626861979,98.37872810872415,97.84265247525569,97.37223578579258,96.96747804033481,96.62837923888237
AFRICA ,Industry,cement,CO2,pathway,9.022000000000002,9.535599999999999,10.0771,10.525900000000002,10.660309,10.918139999999998,11.74909,12.423242000000002,13.359020000000003,14.609438999999998,15.874138000000002,16.943744000000002,18.649305999999996,19.363048,19.121632000000005,18.353953,19.946627,21.602283,22.608847,22.88204000000001,24.709517999999996,25.288924999999995,25.081887000000002,25.579126000000002,27.554743999999992,28.081213999999996,28.740515,29.672762,30.761374000000004,31.90726799999999,33.61709999999999,35.92622000000001,36.320402,39.135020000000004,42.5619,47.21540000000001,50.623940000000005,53.73932000000001,59.21813000000001,59.22066,58.82224999999999,66.56287999999999,67.45010000000002,69.252877,73.48722000000001,75.66749000000002,74.90749000000001,75.66749000000002,78.81473233897276,81.4889085870932,84.35049273238451,87.1596028094324,89.91623881823689,92.62040075879791,95.27208863111554,97.87130243518972,100.41804217102047,102.91230783860783,105.35409943795176,107.74341696905225,110.08026043190934,112.36462982652296,114.59652515289316,116.77594641101996,118.90289360090331,120.97736672254328,122.99936577593981,124.9688907610929,126.88594167800258,128.75051852666883,130.56262130709166,132.32225001927105,134.02940466320706,135.68408523889966,137.28629174634875,138.83602418555444,140.33328255651674,141.7780668592356,143.170377093711,144.510213259943,145.7975753579316,147.03246338767678,148.21487734917852,149.34481724243685,150.42228306745176,151.4472748242232,152.41979251275126,153.33983613303587,154.20740568507705,155.0347466497331,155.89533191215406,156.8014069531981,157.75297177286532,158.75002637115566,159.79257074806912,160.88060490360579,162.01412883776555,163.1931425505485,164.4176460419545,165.6876393119837,167.00312236063607,168.36409518791152,169.77055779381013,171.22251017833187,172.71995234147678,174.2628842832449,175.85130600363607,177.48521750265039,179.16461878028787,180.8895098365485,182.65989067143224,184.47576128493915,186.3371216770692,188.24397184782245,190.19631179719875,192.19414152519823,194.23746103182083,196.32627031706662,198.4605693809355,200.64035822342757,202.86563684454273,205.13640524428106,207.4526634226425,209.81441137962722,212.22164911523487,214.6743766294658,217.17259392231986,219.71630099379706,222.30549784389734,224.9401844726209
ASIAPAC ,Industry,cement,CO2,pathway,12.28489,12.606029999999999,14.92067,15.538160000000001,16.599434,18.38319,20.145700000000005,21.395716999999998,22.721429999999998,23.40738,25.06973,27.18754,29.818056999999996,30.08532,30.461769999999998,32.977129999999995,35.84517,39.419309999999996,43.264129999999994,48.32119,50.897729999999996,55.386168999999995,63.396996,70.621273,76.044119,80.61954,84.61766000000001,69.13128,72.57605,78.31849,81.96180000000001,89.1529,92.39591999999999,94.69507000000002,95.81248000000001,98.05795,102.40369999999999,105.66076000000001,108.03368999999999,108.05938,112.12049,115.76306,121.49677,125.60891000000001,130.14778,143.26541,145.03081,146.18080999999998,150.02146785304646,153.47652761951932,155.38299934957988,157.1991620879089,158.92501583450644,160.56056058937236,162.10579635250676,163.56072312390967,164.92534090358097,166.19964969152082,167.3836494877291,168.4773402922058,169.480722104951,170.39379492596467,171.2165587552468,171.9490135927974,172.59115943861644,173.142996292704,173.60452415505998,173.9757430256844,174.25665290457735,174.4472537917387,174.54754568716854,174.55752859086684,174.47720250283362,174.3065674230689,174.0456233515726,173.69437028834474,173.2528082333854,172.72093718669447,172.098757148272,171.38626811811804,170.58347009623256,169.6903630826155,168.70694707726688,167.63322208018675,166.46918809137512,165.2148451108319,163.87019313855717,162.4352321745509,160.9099622188131,159.3126104907618,157.75254030690564,156.24797888666268,154.79892623003292,153.40538233701636,152.06734720761298,150.7848208418228,149.5578032396458,148.386294401082,147.27029432613136,146.20980301479398,145.20482046706974,144.2553466829587,143.36138166246087,142.5229254055762,141.73997791230474,141.0125391826465,140.3406092166014,139.72418801416953,139.16327557535084,138.65787190014532,138.207976988553,137.81359084057394,137.47471345620798,137.19134483545528,136.96348497831573,136.7911338847894,136.67429155487622,136.6129579885763,136.6071331858895,136.65681714681594,136.76200987135553,136.92271135950838,137.13892161127436,137.41064062665362,137.73786840564594,138.12060494825153,138.55885025447031,139.05260432430225,139.60186715774736,140.20663875480574
BRAZIL ,Industry,cement,CO2,pathway,4.69,5.417,6.341,7.019,8.16,8.912,9.777,10.25,11.38,12.37,11.78,11.53,9.33,8.775,9.106,11.11,11.12,10.99,11.18,11.06,11.78,9.77,10.16,10.09,11.53,13.88,15.27,16.18,16.44,16.05,15.23,14.39,13.1,13.27,14.35,15.44,17.2,18.88,19.03,21.29,22.85,25.0,26.65,26.31,23.77,20.95,19.3,18.93,19.062793904208995,19.242238976768306,19.548525224493186,19.842708149723784,20.124787752460097,20.394764032702124,20.652636990449867,20.898406625703327,21.1320729384625,21.353635928727396,21.563095596498005,21.760451941774328,21.94570496455637,22.118854664844125,22.279901042637597,22.428844097936782,22.565683830741683,22.6904202410523,22.80305332886864,22.90358309419069,22.992009537018458,23.068332657351935,23.13255245519113,23.184668930536045,23.224682083386675,23.25259191374302,23.268398421605077,23.272101606972853,23.263701469846346,23.24319801022555,23.21059122811047,23.16588112350111,23.109067696397464,23.040150946799532,22.959130874707316,22.86600748012082,22.760780763040042,22.643450723464973,22.514017361395624,22.372480676831984,22.218840669774064,22.055468990372457,21.89659553953076,21.74459196739957,21.599458273978872,21.461194459268693,21.32980052326901,21.205276465979843,21.087622287401167,20.976837987533006,20.87292356637534,20.77587902392819,20.68570436019154,20.602399575165396,20.52596466884976,20.456399641244627,20.39370449235,20.337879222165878,20.28892383069226,20.24683831792915,20.21162268387654,20.183276928534433,20.161801051902835,20.147195053981743,20.139458934771152,20.138592694271072,20.144596332481495,20.15746984940242,20.177213245033847,20.20382651937579,20.237309672428232,20.27766270419118,20.32488561466463,20.378978403848592,20.439941071743053,20.507773618348022,20.582476043663487,20.664048347689473,20.752490530425952,20.84780259187294,20.94998453203043,21.05903635089843
CHINA ,Industry,cement,CO2,pathway,12.2834,12.6445,13.5811,13.6725,16.0415,24.9715,28.3769,32.8561,36.5077,39.9231,41.614999999999995,45.1256,51.491400000000006,56.339999999999996,64.9441,72.76850000000002,80.2434,92.7781,91.7201,92.78390000000002,109.8763,131.8666,153.2297,174.3974,194.4826,202.43840000000003,212.3798,219.9576,236.2346,251.99949999999998,278.5853,304.8157,353.02079999999995,387.9556,419.84020000000004,478.0253,522.6798,533.0638,590.1054,646.3805,715.5552,721.3942,755.3027,784.8939,739.5559,761.7519,774.6519,787.3519,811.944552023747,831.9258662807582,835.5330642328825,838.8847292349412,841.9808612869347,844.8214603888621,847.4065265407245,849.7360597425211,851.8100599942524,853.6285272959185,855.1914616475186,856.4988630490535,857.5507315005229,858.3470670019269,858.8878695532654,859.1731391545384,859.202875805746,858.9770795068879,858.4957502579646,857.7588880589755,856.766492909921,855.5185648108009,854.0151037616155,852.2561097623645,850.2415828130482,847.9715229136665,845.4459300642192,842.664804264706,839.6281455151278,836.335953815484,832.7882291657746,828.9849715659997,824.9261810161596,820.6118575162538,816.0420010662828,811.2166116662461,806.1356893161438,800.7992340159761,795.2072457657431,789.3597245654444,783.2566704150804,776.9586899800363,770.8294232526271,764.9294768982377,759.2588509168687,753.8175453085198,748.6055600731914,743.6228952108831,738.8695507215947,734.3455266053269,730.050822862079,725.9854394918517,722.1493764946443,718.5426338704572,715.1652116192903,712.0171097411436,709.0983282360171,706.4088671039108,703.9487263448245,701.7179059587588,699.7164059457131,697.9442263056876,696.4013670386823,695.0878281446975,694.0036096237326,693.1487114757881,692.5231337008635,692.1268762989592,691.9599392700751,692.0223226142116,692.3140263313679,692.8350504215446,693.5853948847413,694.5650597209585,695.7740449301956,697.2123505124532,698.8799764677307,700.7769227960287,702.9031894973467,705.2587765716851,707.8436840190435,710.6579118394224
CSAM ,Industry,cement,CO2,pathway,14.143740000000001,15.738329999999996,17.31431,18.25223,19.092540000000003,20.43122,21.22376,22.71935,24.72462,26.780540000000002,26.17241,25.26404,22.17668,22.01424,22.1699,25.41099,26.80023,26.962870000000002,25.434230000000003,25.20568,26.29582,25.34999,26.52182,27.960430000000002,29.98014,32.40178,35.60278,36.978139999999996,36.10871,36.40289,35.336780000000005,33.20358,33.348870000000005,33.159859999999995,36.33296,41.18987,43.07986,45.44556,44.493950000000005,46.94802,50.236090000000004,53.70154,56.11402,56.444469999999995,53.96779,50.55649000000001,48.87029000000001,48.45949,47.97702549588017,47.99190422967869,48.97461038704934,49.920883805489964,50.830724485000594,51.70413242558119,52.54110762723179,53.34165008995237,54.105759813742914,54.83343679860348,55.52468104453401,56.17949255153454,56.79787131960504,57.379817348745526,57.92533063895601,58.43441119023648,58.90705900258693,59.34327407600737,59.743056410497786,60.10640600605821,60.433322862688605,60.72380698038899,60.97785835915936,61.19547699899972,61.37666289991007,61.52141606189041,61.62973648494071,61.701624169061,61.7370791142513,61.736101320511565,61.69869078784184,61.62484751624208,61.51457150571231,61.36786275625254,61.18472126786273,60.96514704054292,60.70914007429311,60.416700369113265,60.08782792500342,59.72252274196355,59.32078481999368,58.88950095791283,58.469991948635275,58.069144590980045,57.68695888494716,57.3234348305366,56.97857242774837,56.65237167658249,56.344832577038915,56.0559551291177,55.78573933281879,55.53418518814224,55.301292695088016,55.087061853656124,54.891492663846556,54.71458512565933,54.556339239094456,54.416755004151895,54.295832420831665,54.193571489133774,54.10997220905821,54.04503458060499,53.9987586037741,53.97114427856554,53.9621916049793,53.97190058301542,54.000271212673866,54.04730349395464,54.11299742685774,54.197353011383186,54.30037024753096,54.42204913530106,54.562389674693506,54.721391865708284,54.89905570834538,55.095381202604834,55.3103683484866,55.54401714599071,55.79632759511715,56.06729969586592,56.356933448237015,56.665228852230456
