Region,Variable,Unit,IEA Sector,IEA Metric,GCAM Metric,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,EIA Metric,BNEF Metric,WWS Metric
World ,Primary Energy | Nuclear,EJ/yr,TPED,Nuclear,Primary Energy | Nuclear,0.9,0.9050847457627119,0.910052600818235,0.9149035651665693,0.9196376388077148,0.9242548217416715,0.9287551139684395,0.9331385154880186,0.9374050263004091,0.9415546464056106,0.9455873758036234,0.9495032144944476,0.9533021624780831,0.9569842197545294,0.9605493863237872,0.9639976621858561,0.9673290473407362,0.9705435417884276,0.9736411455289302,0.9766218585622441,0.9794856808883692,0.9822326125073054,0.984862653419053,0.9873758036236118,0.9897720631209816,0.9920514319111627,0.9942139099941553,0.996259497369959,0.9981881940385738,0.9999999999999998,1.0016949152542372,1.0032729398012856,1.0047340736411454,1.0060783167738163,1.0073056691992983,1.0084161309175916,1.0094097019286965,1.0102863822326125,1.0110461718293393,1.0116890707188777,1.0122150789012272,1.0126241963763878,1.0129164231443597,1.013091759205143,1.0131502045587375,1.013091759205143,1.01291642314436,1.012624196376388,1.0122150789012272,1.0116890707188777,1.0110461718293395,1.0102863822326125,1.0094097019286967,1.008416130917592,1.0073056691992988,1.0060783167738163,1.0047340736411456,1.0032729398012858,1.0016949152542372,1.0,Hydroelectricity,Hydro,Hydroelectric plant
OECD90 ,Primary Energy | Nuclear,EJ/yr,TPED,Nuclear,Primary Energy | Nuclear,0.9,0.9050847457627119,0.910052600818235,0.9149035651665693,0.9196376388077148,0.9242548217416715,0.9287551139684395,0.9331385154880186,0.9374050263004091,0.9415546464056106,0.9455873758036234,0.9495032144944476,0.9533021624780831,0.9569842197545294,0.9605493863237872,0.9639976621858561,0.9673290473407362,0.9705435417884276,0.9736411455289302,0.9766218585622441,0.9794856808883692,0.9822326125073054,0.984862653419053,0.9873758036236118,0.9897720631209816,0.9920514319111627,0.9942139099941553,0.996259497369959,0.9981881940385738,0.9999999999999998,1.0016949152542372,1.0032729398012856,1.0047340736411454,1.0060783167738163,1.0073056691992983,1.0084161309175916,1.0094097019286965,1.0102863822326125,1.0110461718293393,1.0116890707188777,1.0122150789012272,1.0126241963763878,1.0129164231443597,1.013091759205143,1.0131502045587375,1.013091759205143,1.01291642314436,1.012624196376388,1.0122150789012272,1.0116890707188777,1.0110461718293395,1.0102863822326125,1.0094097019286967,1.008416130917592,1.0073056691992988,1.0060783167738163,1.0047340736411456,1.0032729398012858,1.0016949152542372,1.0,Hydroelectricity,Hydro,Hydroelectric plant
LAM ,Primary Energy | Nuclear,EJ/yr,TPED,Nuclear,Primary Energy | Nuclear,0.9,0.9050847457627119,0.910052600818235,0.9149035651665693,0.9196376388077148,0.9242548217416715,0.9287551139684395,0.9331385154880186,0.9374050263004091,0.9415546464056106,0.9455873758036234,0.9495032144944476,0.9533021624780831,0.9569842197545294,0.9605493863237872,0.9639976621858561,0.9673290473407362,0.9705435417884276,0.9736411455289302,0.9766218585622441,0.9794856808883692,0.9822326125073054,0.984862653419053,0.9873758036236118,0.9897720631209816,0.9920514319111627,0.9942139099941553,0.996259497369959,0.9981881940385738,0.9999999999999998,1.0016949152542372,1.0032729398012856,1.0047340736411454,1.0060783167738163,1.0073056691992983,1.0084161309175916,1.0094097019286965,1.0102863822326125,1.0110461718293393,1.0116890707188777,1.0122150789012272,1.0126241963763878,1.0129164231443597,1.013091759205143,1.0131502045587375,1.013091759205143,1.01291642314436,1.012624196376388,1.0122150789012272,1.0116890707188777,1.0110461718293395,1.0102863822326125,1.0094097019286967,1.008416130917592,1.0073056691992988,1.0060783167738163,1.0047340736411456,1.0032729398012858,1.0016949152542372,1.0,Hydroelectricity,Hydro,Hydroelectric plant
MAF ,Primary Energy | Nuclear,EJ/yr,TPED,Nuclear,Primary Energy | Nuclear,0.9,0.9050847457627119,0.910052600818235,0.9149035651665693,0.9196376388077148,0.9242548217416715,0.9287551139684395,0.9331385154880186,0.9374050263004091,0.9415546464056106,0.9455873758036234,0.9495032144944476,0.9533021624780831,0.9569842197545294,0.9605493863237872,0.9639976621858561,0.9673290473407362,0.9705435417884276,0.9736411455289302,0.9766218585622441,0.9794856808883692,0.9822326125073054,0.984862653419053,0.9873758036236118,0.9897720631209816,0.9920514319111627,0.9942139099941553,0.996259497369959,0.9981881940385738,0.9999999999999998,1.0016949152542372,1.0032729398012856,1.0047340736411454,1.0060783167738163,1.0073056691992983,1.0084161309175916,1.0094097019286965,1.0102863822326125,1.0110461718293393,1.0116890707188777,1.0122150789012272,1.0126241963763878,1.0129164231443597,1.013091759205143,1.0131502045587375,1.013091759205143,1.01291642314436,1.012624196376388,1.0122150789012272,1.0116890707188777,1.0110461718293395,1.0102863822326125,1.0094097019286967,1.008416130917592,1.0073056691992988,1.0060783167738163,1.0047340736411456,1.0032729398012858,1.0016949152542372,1.0,Hydroelectricity,Hydro,Hydroelectric plant
ASIA ,Primary Energy | Nuclear,EJ/yr,TPED,Nuclear,Primary Energy | Nuclear,0.9,0.9050847457627119,0.910052600818235,0.9149035651665693,0.9196376388077148,0.9242548217416715,0.9287551139684395,0.9331385154880186,0.9374050263004091,0.9415546464056106,0.9455873758036234,0.9495032144944476,0.9533021624780831,0.9569842197545294,0.9605493863237872,0.9639976621858561,0.9673290473407362,0.9705435417884276,0.9736411455289302,0.9766218585622441,0.9794856808883692,0.9822326125073054,0.984862653419053,0.9873758036236118,0.9897720631209816,0.9920514319111627,0.9942139099941553,0.996259497369959,0.9981881940385738,0.9999999999999998,1.0016949152542372,1.0032729398012856,1.0047340736411454,1.0060783167738163,1.0073056691992983,1.0084161309175916,1.0094097019286965,1.0102863822326125,1.0110461718293393,1.0116890707188777,1.0122150789012272,1.0126241963763878,1.0129164231443597,1.013091759205143,1.0131502045587375,1.013091759205143,1.01291642314436,1.012624196376388,1.0122150789012272,1.0116890707188777,1.0110461718293395,1.0102863822326125,1.0094097019286967,1.008416130917592,1.0073056691992988,1.0060783167738163,1.0047340736411456,1.0032729398012858,1.0016949152542372,1.0,Hydroelectricity,Hydro,Hydroelectric plant
World ,Primary Energy | Hydro,EJ/yr,TPED,Hydro,Primary Energy | Hydro,1.0066666666666666,1.0068124848790643,1.0069520472579423,1.0070853538033004,1.0072124045151385,1.0073331993934571,1.0074477384382554,1.0075560216495338,1.0076580490272926,1.0077538205715317,1.0078433362822508,1.00792659615945,1.0080036002031294,1.0080743484132888,1.0081388407899283,1.0081970773330482,1.0082490580426482,1.0082947829187283,1.0083342519612883,1.008367465170329,1.0083944225458494,1.00841512408785,1.0084295697963308,1.0084377596712917,1.0084396937127327,1.008435371920654,1.0084247942950555,1.008407960835937,1.0083848715432988,1.0083555264171404,1.0083199254574624,1.0082780686642647,1.0082299560375467,1.008175587577309,1.0081149632835518,1.0080480831562744,1.0079749471954773,1.0078955554011602,1.0078099077733234,1.0077180043119667,1.0076198450170901,1.0075154298886935,1.0074047589267772,1.007287832131341,1.0071646495023852,1.0070352110399092,1.0068995167439136,1.006757566614398,1.0066093606513626,1.0064548988548072,1.006294181224732,1.006127207761137,1.0059539784640221,1.0057744933333876,1.005588752369233,1.0053967555715584,1.0051985029403643,1.00499399447565,1.004783230177416,1.0045662100456623,Non-hydroelectric renewables,Onshore wind | Offshore wind | Utility-scale PV | Small-scale PV | Geothermal | Biomass,
OECD90 ,Primary Energy | Hydro,EJ/yr,TPED,Hydro,Primary Energy | Hydro,1.0066666666666666,1.0068124848790643,1.0069520472579423,1.0070853538033004,1.0072124045151385,1.0073331993934571,1.0074477384382554,1.0075560216495338,1.0076580490272926,1.0077538205715317,1.0078433362822508,1.00792659615945,1.0080036002031294,1.0080743484132888,1.0081388407899283,1.0081970773330482,1.0082490580426482,1.0082947829187283,1.0083342519612883,1.008367465170329,1.0083944225458494,1.00841512408785,1.0084295697963308,1.0084377596712917,1.0084396937127327,1.008435371920654,1.0084247942950555,1.008407960835937,1.0083848715432988,1.0083555264171404,1.0083199254574624,1.0082780686642647,1.0082299560375467,1.008175587577309,1.0081149632835518,1.0080480831562744,1.0079749471954773,1.0078955554011602,1.0078099077733234,1.0077180043119667,1.0076198450170901,1.0075154298886935,1.0074047589267772,1.007287832131341,1.0071646495023852,1.0070352110399092,1.0068995167439136,1.006757566614398,1.0066093606513626,1.0064548988548072,1.006294181224732,1.006127207761137,1.0059539784640221,1.0057744933333876,1.005588752369233,1.0053967555715584,1.0051985029403643,1.00499399447565,1.004783230177416,1.0045662100456623,Non-hydroelectric renewables,Onshore wind | Offshore wind | Utility-scale PV | Small-scale PV | Geothermal | Biomass,
LAM ,Primary Energy | Hydro,EJ/yr,TPED,Hydro,Primary Energy | Hydro,1.0066666666666666,1.0068124848790643,1.0069520472579423,1.0070853538033004,1.0072124045151385,1.0073331993934571,1.0074477384382554,1.0075560216495338,1.0076580490272926,1.0077538205715317,1.0078433362822508,1.00792659615945,1.0080036002031294,1.0080743484132888,1.0081388407899283,1.0081970773330482,1.0082490580426482,1.0082947829187283,1.0083342519612883,1.008367465170329,1.0083944225458494,1.00841512408785,1.0084295697963308,1.0084377596712917,1.0084396937127327,1.008435371920654,1.0084247942950555,1.008407960835937,1.0083848715432988,1.0083555264171404,1.0083199254574624,1.0082780686642647,1.0082299560375467,1.008175587577309,1.0081149632835518,1.0080480831562744,1.0079749471954773,1.0078955554011602,1.0078099077733234,1.0077180043119667,1.0076198450170901,1.0075154298886935,1.0074047589267772,1.007287832131341,1.0071646495023852,1.0070352110399092,1.0068995167439136,1.006757566614398,1.0066093606513626,1.0064548988548072,1.006294181224732,1.006127207761137,1.0059539784640221,1.0057744933333876,1.005588752369233,1.0053967555715584,1.0051985029403643,1.00499399447565,1.004783230177416,1.0045662100456623,Non-hydroelectric renewables,Onshore wind | Offshore wind | Utility-scale PV | Small-scale PV | Geothermal | Biomass,
MAF ,Primary Energy | Hydro,EJ/yr,TPED,Hydro,Primary Energy | Hydro,1.0066666666666666,1.0068124848790643,1.0069520472579423,1.0070853538033004,1.0072124045151385,1.0073331993934571,1.0074477384382554,1.0075560216495338,1.0076580490272926,1.0077538205715317,1.0078433362822508,1.00792659615945,1.0080036002031294,1.0080743484132888,1.0081388407899283,1.0081970773330482,1.0082490580426482,1.0082947829187283,1.0083342519612883,1.008367465170329,1.0083944225458494,1.00841512408785,1.0084295697963308,1.0084377596712917,1.0084396937127327,1.008435371920654,1.0084247942950555,1.008407960835937,1.0083848715432988,1.0083555264171404,1.0083199254574624,1.0082780686642647,1.0082299560375467,1.008175587577309,1.0081149632835518,1.0080480831562744,1.0079749471954773,1.0078955554011602,1.0078099077733234,1.0077180043119667,1.0076198450170901,1.0075154298886935,1.0074047589267772,1.007287832131341,1.0071646495023852,1.0070352110399092,1.0068995167439136,1.006757566614398,1.0066093606513626,1.0064548988548072,1.006294181224732,1.006127207761137,1.0059539784640221,1.0057744933333876,1.005588752369233,1.0053967555715584,1.0051985029403643,1.00499399447565,1.004783230177416,1.0045662100456623,Non-hydroelectric renewables,Onshore wind | Offshore wind | Utility-scale PV | Small-scale PV | Geothermal | Biomass,
ASIA ,Primary Energy | Hydro,EJ/yr,TPED,Hydro,Primary Energy | Hydro,1.0066666666666666,1.0068124848790643,1.0069520472579423,1.0070853538033004,1.0072124045151385,1.0073331993934571,1.0074477384382554,1.0075560216495338,1.0076580490272926,1.0077538205715317,1.0078433362822508,1.00792659615945,1.0080036002031294,1.0080743484132888,1.0081388407899283,1.0081970773330482,1.0082490580426482,1.0082947829187283,1.0083342519612883,1.008367465170329,1.0083944225458494,1.00841512408785,1.0084295697963308,1.0084377596712917,1.0084396937127327,1.008435371920654,1.0084247942950555,1.008407960835937,1.0083848715432988,1.0083555264171404,1.0083199254574624,1.0082780686642647,1.0082299560375467,1.008175587577309,1.0081149632835518,1.0080480831562744,1.0079749471954773,1.0078955554011602,1.0078099077733234,1.0077180043119667,1.0076198450170901,1.0075154298886935,1.0074047589267772,1.007287832131341,1.0071646495023852,1.0070352110399092,1.0068995167439136,1.006757566614398,1.0066093606513626,1.0064548988548072,1.006294181224732,1.006127207761137,1.0059539784640221,1.0057744933333876,1.005588752369233,1.0053967555715584,1.0051985029403643,1.00499399447565,1.004783230177416,1.0045662100456623,Non-hydroelectric renewables,Onshore wind | Offshore wind | Utility-scale PV | Small-scale PV | Geothermal | Biomass,
World ,Primary Energy | Biomass,EJ/yr,TPED,Bioenergy,Primary Energy | Biomass,1.0177777777777777,1.0167742132239574,1.0157932887128653,1.0148350042445013,1.0138993598188657,1.0129863554359582,1.0120959910957787,1.0112282667983272,1.010383182543604,1.009560738331609,1.008760934162342,1.0079837700358034,1.0072292459519927,1.00649736191091,1.0057881179125558,1.0051015139569297,1.0044375500440317,1.0037962261738618,1.0031775423464202,1.0025814985617065,1.0020080948197212,1.0014573311204638,1.0009292074639347,1.0004237238501337,0.9999408802790607,0.9994806767507161,0.9990431132650994,0.9986281898222112,0.998235906422051,0.9978662630646187,0.9975192597499147,0.997194896477939,0.9968931732486912,0.9966140900621716,0.9963576469183801,0.996123843817317,0.995912680758982,0.9957241577433749,0.9955582747704961,0.9954150318403454,0.995294428952923,0.9951964661082284,0.9951211433062622,0.9950684605470242,0.9950384178305143,0.9950310151567325,0.9950462525256788,0.9950841299373535,0.995144647391756,0.9952278048888867,0.9953336024287456,0.9954620400113328,0.995613117636648,0.9957868353046915,0.9959831930154629,0.9962021907689625,0.9964438285651904,0.9967081064041464,0.9969950242858304,0.9973045822102427,Geothermal,Geothermal,Geothermal electric plant
OECD90 ,Primary Energy | Biomass,EJ/yr,TPED,Bioenergy,Primary Energy | Biomass,1.0177777777777777,1.0167742132239574,1.0157932887128653,1.0148350042445013,1.0138993598188657,1.0129863554359582,1.0120959910957787,1.0112282667983272,1.010383182543604,1.009560738331609,1.008760934162342,1.0079837700358034,1.0072292459519927,1.00649736191091,1.0057881179125558,1.0051015139569297,1.0044375500440317,1.0037962261738618,1.0031775423464202,1.0025814985617065,1.0020080948197212,1.0014573311204638,1.0009292074639347,1.0004237238501337,0.9999408802790607,0.9994806767507161,0.9990431132650994,0.9986281898222112,0.998235906422051,0.9978662630646187,0.9975192597499147,0.997194896477939,0.9968931732486912,0.9966140900621716,0.9963576469183801,0.996123843817317,0.995912680758982,0.9957241577433749,0.9955582747704961,0.9954150318403454,0.995294428952923,0.9951964661082284,0.9951211433062622,0.9950684605470242,0.9950384178305143,0.9950310151567325,0.9950462525256788,0.9950841299373535,0.995144647391756,0.9952278048888867,0.9953336024287456,0.9954620400113328,0.995613117636648,0.9957868353046915,0.9959831930154629,0.9962021907689625,0.9964438285651904,0.9967081064041464,0.9969950242858304,0.9973045822102427,Geothermal,Geothermal,Geothermal electric plant
LAM ,Primary Energy | Biomass,EJ/yr,TPED,Bioenergy,Primary Energy | Biomass,1.0177777777777777,1.0167742132239574,1.0157932887128653,1.0148350042445013,1.0138993598188657,1.0129863554359582,1.0120959910957787,1.0112282667983272,1.010383182543604,1.009560738331609,1.008760934162342,1.0079837700358034,1.0072292459519927,1.00649736191091,1.0057881179125558,1.0051015139569297,1.0044375500440317,1.0037962261738618,1.0031775423464202,1.0025814985617065,1.0020080948197212,1.0014573311204638,1.0009292074639347,1.0004237238501337,0.9999408802790607,0.9994806767507161,0.9990431132650994,0.9986281898222112,0.998235906422051,0.9978662630646187,0.9975192597499147,0.997194896477939,0.9968931732486912,0.9966140900621716,0.9963576469183801,0.996123843817317,0.995912680758982,0.9957241577433749,0.9955582747704961,0.9954150318403454,0.995294428952923,0.9951964661082284,0.9951211433062622,0.9950684605470242,0.9950384178305143,0.9950310151567325,0.9950462525256788,0.9950841299373535,0.995144647391756,0.9952278048888867,0.9953336024287456,0.9954620400113328,0.995613117636648,0.9957868353046915,0.9959831930154629,0.9962021907689625,0.9964438285651904,0.9967081064041464,0.9969950242858304,0.9973045822102427,Geothermal,Geothermal,Geothermal electric plant
MAF ,Primary Energy | Biomass,EJ/yr,TPED,Bioenergy,Primary Energy | Biomass,1.0177777777777777,1.0167742132239574,1.0157932887128653,1.0148350042445013,1.0138993598188657,1.0129863554359582,1.0120959910957787,1.0112282667983272,1.010383182543604,1.009560738331609,1.008760934162342,1.0079837700358034,1.0072292459519927,1.00649736191091,1.0057881179125558,1.0051015139569297,1.0044375500440317,1.0037962261738618,1.0031775423464202,1.0025814985617065,1.0020080948197212,1.0014573311204638,1.0009292074639347,1.0004237238501337,0.9999408802790607,0.9994806767507161,0.9990431132650994,0.9986281898222112,0.998235906422051,0.9978662630646187,0.9975192597499147,0.997194896477939,0.9968931732486912,0.9966140900621716,0.9963576469183801,0.996123843817317,0.995912680758982,0.9957241577433749,0.9955582747704961,0.9954150318403454,0.995294428952923,0.9951964661082284,0.9951211433062622,0.9950684605470242,0.9950384178305143,0.9950310151567325,0.9950462525256788,0.9950841299373535,0.995144647391756,0.9952278048888867,0.9953336024287456,0.9954620400113328,0.995613117636648,0.9957868353046915,0.9959831930154629,0.9962021907689625,0.9964438285651904,0.9967081064041464,0.9969950242858304,0.9973045822102427,Geothermal,Geothermal,Geothermal electric plant
ASIA ,Primary Energy | Biomass,EJ/yr,TPED,Bioenergy,Primary Energy | Biomass,1.0177777777777777,1.0167742132239574,1.0157932887128653,1.0148350042445013,1.0138993598188657,1.0129863554359582,1.0120959910957787,1.0112282667983272,1.010383182543604,1.009560738331609,1.008760934162342,1.0079837700358034,1.0072292459519927,1.00649736191091,1.0057881179125558,1.0051015139569297,1.0044375500440317,1.0037962261738618,1.0031775423464202,1.0025814985617065,1.0020080948197212,1.0014573311204638,1.0009292074639347,1.0004237238501337,0.9999408802790607,0.9994806767507161,0.9990431132650994,0.9986281898222112,0.998235906422051,0.9978662630646187,0.9975192597499147,0.997194896477939,0.9968931732486912,0.9966140900621716,0.9963576469183801,0.996123843817317,0.995912680758982,0.9957241577433749,0.9955582747704961,0.9954150318403454,0.995294428952923,0.9951964661082284,0.9951211433062622,0.9950684605470242,0.9950384178305143,0.9950310151567325,0.9950462525256788,0.9950841299373535,0.995144647391756,0.9952278048888867,0.9953336024287456,0.9954620400113328,0.995613117636648,0.9957868353046915,0.9959831930154629,0.9962021907689625,0.9964438285651904,0.9967081064041464,0.9969950242858304,0.9973045822102427,Geothermal,Geothermal,Geothermal electric plant
World ,Primary Energy | Non-Biomass Renewables,EJ/yr,TPED,Other renewables,Primary Energy | Non-Biomass Renewables,1.0303030303030303,1.0294759787579655,1.028664894629144,1.0278697779165646,1.0270906286202277,1.026327446740134,1.0255802322762828,1.0248489852286742,1.024133705597308,1.023434393382185,1.0227510485833045,1.0220836712006667,1.0214322612342714,1.020796818684119,1.020177343550209,1.019573835832542,1.0189862955311175,1.0184147226459355,1.0178591171769964,1.0173194791243,1.0167958084878463,1.0162881052676351,1.0157963694636667,1.0153206010759408,1.0148608001044577,1.0144169665492173,1.0139891004102197,1.0135772016874647,1.0131812703809522,1.0128013064906825,1.0124373100166555,1.0120892809588713,1.0117572193173294,1.0114411250920303,1.011140998282974,1.0108568388901604,1.0105886469135894,1.0103364223532612,1.0101001652091754,1.0098798754813325,1.0096755531697323,1.0094871982743745,1.0093148107952596,1.0091583907323876,1.0090179380857578,1.0088934528553708,1.0087849350412268,1.0086923846433253,1.0086158016616662,1.00855518609625,1.0085105379470765,1.0084818572141456,1.0084691438974576,1.008472397997012,1.0084916195128093,1.0085268084448489,1.0085779647931314,1.0086450885576568,1.0087281797384244,1.008827238335435,"Solar, tide, wave, fuel cell",Utility-scale PV | Small-scale PV | Other,
