product_short,flow_short,sector,EIA Product,WWS EF Product,WWS Upstream Product,WWS Addtl Efficiency,Low Temp Heat,High Temp Heat,hydrogen,flexible,nonenergy
BKB,TCOKEOVS,Industrial,Coal,coal ef ratio,Y,coal addtl eff,N,N,N,N,N
BLFURGS,TCOKEOVS,Industrial,Natural gas,natural gas ef ratio,Y,natural gas addtl eff,N,N,N,N,N
COALTAR,TCOKEOVS,Industrial,Liquid fuels,coal ef ratio,Y,coal addtl eff,N,N,N,N,N
COKCOAL,TCOKEOVS,Industrial,Coal,coal ef ratio,Y,coal addtl eff,N,N,N,N,N
COKEOVGS,TCOKEOVS,Industrial,Natural gas,natural gas ef ratio,Y,natural gas addtl eff,N,N,N,N,N
CRUDEOIL,TCOKEOVS,Industrial,Liquid fuels,oil ef ratio,Y,oil addtl eff,N,N,N,N,N
INDWASTE,TCOKEOVS,Industrial,Total,biofuels_waste ef ratio,Y,biofuels_waste addtl eff,N,N,N,N,N
LIGNITE,TCOKEOVS,Industrial,Coal,coal ef ratio,Y,coal addtl eff,N,N,N,N,N
LPG,TCOKEOVS,Industrial,Liquid fuels,oil ef ratio,Y,oil addtl eff,N,N,N,N,N
LUBRIC,TCOKEOVS,Industrial,Total,na,Y,na,N,N,N,N,Y
NATGAS,TCOKEOVS,Industrial,Natural gas,natural gas ef ratio,Y,natural gas addtl eff,N,N,N,N,N
NONBIODIES,TCOKEOVS,Industrial,Liquid fuels,oil ef ratio,Y,oil addtl eff,N,N,N,N,N
NONCRUDE,TCOKEOVS,Industrial,Liquid fuels,oil ef ratio,Y,oil addtl eff,N,N,N,N,N
OILSHALE,TCOKEOVS,Industrial,Liquid fuels,oil ef ratio,Y,oil addtl eff,N,N,N,N,N
ONONSPEC,TCOKEOVS,Industrial,Liquid fuels,oil ef ratio,Y,oil addtl eff,N,N,N,N,N
OVENCOKE,TCOKEOVS,Industrial,Coal,coal ef ratio,Y,coal addtl eff,N,N,N,N,N
PATFUEL,TCOKEOVS,Industrial,Coal,coal ef ratio,Y,coal addtl eff,N,N,N,N,N
PETCOKE,TCOKEOVS,Industrial,Coal,coal ef ratio,Y,coal addtl eff,N,N,N,N,N
RESFUEL,TCOKEOVS,Industrial,Liquid fuels,oil ef ratio,Y,oil addtl eff,N,N,N,N,N
SUBCOAL,TCOKEOVS,Industrial,Coal,coal ef ratio,Y,coal addtl eff,N,N,N,N,N
HYDROGEN,TCOKEOVS,Industrial,Liquid fuels,oil ef ratio,Y,oil addtl eff,N,N,N,N,N
ELECTR,TELE,Industrial,Electricity,electricity ef ratio,N,electricity addtl eff,N,N,N,N,N
HEAT,TELE,Industrial,Total,heat ef ratio,N,heat addtl eff,Y,N,N,Y,N
HEATNS,TELE,Industrial,Total,heat ef ratio,N,heat addtl eff,Y,N,N,N,N
LHEAT,TELE,Industrial,Total,heat ef ratio,N,heat addtl eff,Y,N,N,Y,N
HHEAT,TELE,Industrial,Total,heat ef ratio,N,heat addtl eff,Y,N,N,Y,N
LHEATNS,TELE,Industrial,Total,heat ef ratio,N,heat addtl eff,Y,N,N,N,N
HHEATNS,TELE,Industrial,Total,heat ef ratio,N,heat addtl eff,Y,N,N,N,N
ANTCOAL,TEXTILES,Industrial,Coal,coal ef ratio,N,coal addtl eff,N,N,N,N,N
BIODIESEL,TEXTILES,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,N,N,N,N,N
BIOGASES,TEXTILES,Industrial,Natural gas,natural gas ef ratio,N,natural gas addtl eff,N,N,N,N,N
BIOGASOL,TEXTILES,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,N,N,N,N,N
BITCOAL,TEXTILES,Industrial,Coal,coal ef ratio,N,coal addtl eff,N,N,N,N,N
BKB,TEXTILES,Industrial,Coal,coal ef ratio,N,coal addtl eff,N,N,N,N,N
CHARCOAL,TEXTILES,Industrial,Coal,coal ef ratio,N,coal addtl eff,N,N,N,N,N
COALTAR,TEXTILES,Industrial,Liquid fuels,coal ef ratio,N,coal addtl eff,N,N,N,N,N
COKCOAL,TEXTILES,Industrial,Coal,coal ef ratio,N,coal addtl eff,N,N,N,N,N
COKEOVGS,TEXTILES,Industrial,Natural gas,natural gas ef ratio,N,natural gas addtl eff,N,N,N,N,N
CRUDEOIL,TEXTILES,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,N,N,N,N,N
ELECTR,TEXTILES,Industrial,Electricity,electricity ef ratio,N,electricity addtl eff,N,N,N,N,N
GASWKSGS,TEXTILES,Industrial,Natural gas,natural gas ef ratio,N,natural gas addtl eff,N,N,N,N,N
GEOTHERM,TEXTILES,Industrial,Renewables,wws heat ef ratio,N,wws heat addtl eff,N,N,N,N,N
HEAT,TEXTILES,Industrial,Total,heat ef ratio,N,heat addtl eff,Y,N,N,Y,N
HEATNS,TEXTILES,Industrial,Total,heat ef ratio,N,heat addtl eff,Y,N,N,N,N
INDWASTE,TEXTILES,Industrial,Total,biofuels_waste ef ratio,N,biofuels_waste addtl eff,N,N,N,N,N
LIGNITE,TEXTILES,Industrial,Coal,coal ef ratio,N,coal addtl eff,N,N,N,N,N
LPG,TEXTILES,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,N,N,N,N,N
LUBRIC,TEXTILES,Industrial,Total,na,N,na,N,N,N,N,Y
MUNWASTEN,TEXTILES,Industrial,Total,biofuels_waste ef ratio,N,biofuels_waste addtl eff,N,N,N,N,N
MUNWASTER,TEXTILES,Industrial,Renewables,biofuels_waste ef ratio,N,biofuels_waste addtl eff,N,N,N,N,N
NATGAS,TEXTILES,Industrial,Natural gas,natural gas ef ratio,N,natural gas addtl eff,N,N,N,N,N
NGL,TEXTILES,Industrial,Liquid fuels,natural gas ef ratio,N,natural gas addtl eff,N,N,N,N,N
NONBIODIES,TEXTILES,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,N,N,N,N,N
NONBIOGASO,TEXTILES,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,N,N,N,N,N
OILSHALE,TEXTILES,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,N,N,N,N,N
ONONSPEC,TEXTILES,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,N,N,N,N,N
OTHKERO,TEXTILES,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,N,N,N,N,N
OVENCOKE,TEXTILES,Industrial,Coal,coal ef ratio,N,coal addtl eff,N,N,N,N,N
PATFUEL,TEXTILES,Industrial,Coal,coal ef ratio,N,coal addtl eff,N,N,N,N,N
PEAT,TEXTILES,Industrial,Coal,coal ef ratio,N,coal addtl eff,N,N,N,N,N
PEATPROD,TEXTILES,Industrial,Coal,coal ef ratio,N,coal addtl eff,N,N,N,N,N
PETCOKE,TEXTILES,Industrial,Coal,coal ef ratio,N,coal addtl eff,N,N,N,N,N
PRIMSBIO,TEXTILES,Industrial,Renewables,biofuels_waste ef ratio,N,biofuels_waste addtl eff,N,N,N,N,N
RESFUEL,TEXTILES,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,N,N,N,N,N
SOLARTH,TEXTILES,Industrial,Renewables,wws heat ef ratio,N,wws heat addtl eff,N,N,N,N,N
SUBCOAL,TEXTILES,Industrial,Coal,coal ef ratio,N,coal addtl eff,N,N,N,N,N
WHITESP,TEXTILES,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,N,N,N,N,N
LHEAT,TEXTILES,Industrial,Total,heat ef ratio,N,heat addtl eff,Y,N,N,Y,N
HHEAT,TEXTILES,Industrial,Total,heat ef ratio,N,heat addtl eff,Y,N,N,Y,N
LHEATNS,TEXTILES,Industrial,Total,heat ef ratio,N,heat addtl eff,Y,N,N,N,N
HHEATNS,TEXTILES,Industrial,Total,heat ef ratio,N,heat addtl eff,Y,N,N,N,N
BIODIESEL,TGASWKS,Industrial,Liquid fuels,biofuels_waste ef ratio,Y,biofuels_waste addtl eff,N,N,N,N,N
BIOGASES,TGASWKS,Industrial,Natural gas,natural gas ef ratio,Y,natural gas addtl eff,N,N,N,N,N
BITCOAL,TGASWKS,Industrial,Coal,coal ef ratio,Y,coal addtl eff,N,N,N,N,N
BKB,TGASWKS,Industrial,Coal,coal ef ratio,Y,coal addtl eff,N,N,N,N,N
COALTAR,TGASWKS,Industrial,Liquid fuels,coal ef ratio,Y,coal addtl eff,N,N,N,N,N
COKCOAL,TGASWKS,Industrial,Coal,coal ef ratio,Y,coal addtl eff,N,N,N,N,N
COKEOVGS,TGASWKS,Industrial,Natural gas,natural gas ef ratio,Y,natural gas addtl eff,N,N,N,N,N
GASCOKE,TGASWKS,Industrial,Coal,coal ef ratio,Y,coal addtl eff,N,N,N,N,N
GASWKSGS,TGASWKS,Industrial,Natural gas,natural gas ef ratio,Y,natural gas addtl eff,N,N,N,N,N
LIGNITE,TGASWKS,Industrial,Coal,coal ef ratio,Y,coal addtl eff,N,N,N,N,N
LPG,TGASWKS,Industrial,Liquid fuels,oil ef ratio,Y,oil addtl eff,N,N,N,N,N
NATGAS,TGASWKS,Industrial,Natural gas,natural gas ef ratio,Y,natural gas addtl eff,N,N,N,N,N
NGL,TGASWKS,Industrial,Liquid fuels,natural gas ef ratio,Y,natural gas addtl eff,N,N,N,N,N
NONBIODIES,TGASWKS,Industrial,Liquid fuels,oil ef ratio,Y,oil addtl eff,N,N,N,N,N
OILSHALE,TGASWKS,Industrial,Liquid fuels,oil ef ratio,Y,oil addtl eff,N,N,N,N,N
ONONSPEC,TGASWKS,Industrial,Liquid fuels,oil ef ratio,Y,oil addtl eff,N,N,N,N,N
OVENCOKE,TGASWKS,Industrial,Coal,coal ef ratio,Y,coal addtl eff,N,N,N,N,N
REFINGAS,TGASWKS,Industrial,Natural gas,natural gas ef ratio,Y,natural gas addtl eff,N,N,N,N,N
RESFUEL,TGASWKS,Industrial,Liquid fuels,oil ef ratio,Y,oil addtl eff,N,N,N,N,N
HYDROGEN,TGTL,Industrial,Liquid fuels,na,N,na,N,N,Y,Y,N
NATGAS,TGTL,Industrial,Natural gas,natural gas ef ratio,Y,natural gas addtl eff,N,N,N,N,N
NONCRUDE,TGTL,Industrial,Liquid fuels,oil ef ratio,Y,oil addtl eff,N,N,N,N,N
ELECTR,THEAT,Industrial,Electricity,electricity ef ratio,N,electricity addtl eff,N,N,N,N,N
HEAT,THEAT,Industrial,Total,heat ef ratio,N,heat addtl eff,Y,N,N,Y,N
HEATNS,THEAT,Industrial,Total,heat ef ratio,N,heat addtl eff,Y,N,N,N,N
LHEAT,THEAT,Industrial,Total,heat ef ratio,N,heat addtl eff,Y,N,N,Y,N
HHEAT,THEAT,Industrial,Total,heat ef ratio,N,heat addtl eff,Y,N,N,Y,N
LHEATNS,THEAT,Industrial,Total,heat ef ratio,N,heat addtl eff,Y,N,N,N,N
HHEATNS,THEAT,Industrial,Total,heat ef ratio,N,heat addtl eff,Y,N,N,N,N
ANTCOAL,TNONSPEC,Industrial,Coal,coal ef ratio,N,coal addtl eff,N,N,N,N,N
BIODIESEL,TNONSPEC,Industrial,Liquid fuels,biofuels_waste ef ratio,N,biofuels_waste addtl eff,N,N,N,N,N
BITCOAL,TNONSPEC,Industrial,Coal,coal ef ratio,N,coal addtl eff,N,N,N,N,N
BITUMEN,TNONSPEC,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,N,N,N,N,N
BLFURGS,TNONSPEC,Industrial,Natural gas,natural gas ef ratio,N,natural gas addtl eff,N,N,N,N,N
COALTAR,TNONSPEC,Industrial,Liquid fuels,coal ef ratio,N,coal addtl eff,N,N,N,N,N
COKEOVGS,TNONSPEC,Industrial,Natural gas,natural gas ef ratio,N,natural gas addtl eff,N,N,N,N,N
HEAT,TNONSPEC,Industrial,Total,heat ef ratio,N,heat addtl eff,Y,N,N,Y,N
HEATNS,TNONSPEC,Industrial,Total,heat ef ratio,N,heat addtl eff,Y,N,N,N,N
HYDROGEN,TNONSPEC,Industrial,Liquid fuels,na,N,na,N,N,Y,Y,N
INDWASTE,TNONSPEC,Industrial,Total,biofuels_waste ef ratio,N,biofuels_waste addtl eff,N,N,N,N,N
LIGNITE,TNONSPEC,Industrial,Coal,coal ef ratio,N,coal addtl eff,N,N,N,N,N
LPG,TNONSPEC,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,N,N,N,N,N
NATGAS,TNONSPEC,Industrial,Natural gas,natural gas ef ratio,N,natural gas addtl eff,N,N,N,N,N
NONBIODIES,TNONSPEC,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,N,N,N,N,N
NONBIOGASO,TNONSPEC,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,N,N,N,N,N
NONCRUDE,TNONSPEC,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,N,N,N,N,N
OGASES,TNONSPEC,Industrial,Natural gas,natural gas ef ratio,N,natural gas addtl eff,N,N,N,N,N
ONONSPEC,TNONSPEC,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,N,N,N,N,N
OVENCOKE,TNONSPEC,Industrial,Coal,coal ef ratio,N,coal addtl eff,N,N,N,N,N
PEAT,TNONSPEC,Industrial,Coal,coal ef ratio,N,coal addtl eff,N,N,N,N,N
PEATPROD,TNONSPEC,Industrial,Coal,coal ef ratio,N,coal addtl eff,N,N,N,N,N
PETCOKE,TNONSPEC,Industrial,Coal,coal ef ratio,N,coal addtl eff,N,N,N,N,N
PRIMSBIO,TNONSPEC,Industrial,Renewables,biofuels_waste ef ratio,N,biofuels_waste addtl eff,N,N,N,N,N
REFFEEDS,TNONSPEC,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,N,N,N,N,Y
RESFUEL,TNONSPEC,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,N,N,N,N,N
LHEAT,TNONSPEC,Industrial,Total,heat ef ratio,N,heat addtl eff,Y,N,N,Y,N
HHEAT,TNONSPEC,Industrial,Total,heat ef ratio,N,heat addtl eff,Y,N,N,Y,N
LHEATNS,TNONSPEC,Industrial,Total,heat ef ratio,N,heat addtl eff,Y,N,N,N,N
HHEATNS,TNONSPEC,Industrial,Total,heat ef ratio,N,heat addtl eff,Y,N,N,N,N
ANTCOAL,TOTENGY,Industrial,Coal,coal ef ratio,N,coal addtl eff,N,N,N,N,N
AVGAS,TOTENGY,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,N,N,N,N,N
BIODIESEL,TOTENGY,Industrial,Liquid fuels,biofuels_waste ef ratio,N,biofuels_waste addtl eff,N,N,N,N,N
BIOGASES,TOTENGY,Industrial,Natural gas,natural gas ef ratio,N,natural gas addtl eff,N,N,N,N,N
BITCOAL,TOTENGY,Industrial,Coal,coal ef ratio,N,coal addtl eff,N,N,N,N,N
BITUMEN,TOTENGY,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,N,N,N,N,N
BKB,TOTENGY,Industrial,Coal,coal ef ratio,N,coal addtl eff,N,N,N,N,N
BLFURGS,TOTENGY,Industrial,Natural gas,natural gas ef ratio,N,natural gas addtl eff,N,N,N,N,N
CHARCOAL,TOTENGY,Industrial,Coal,coal ef ratio,N,coal addtl eff,N,N,N,N,N
COALTAR,TOTENGY,Industrial,Liquid fuels,coal ef ratio,N,coal addtl eff,N,N,N,N,N
COKCOAL,TOTENGY,Industrial,Coal,coal ef ratio,N,coal addtl eff,N,N,N,N,N
COKEOVGS,TOTENGY,Industrial,Natural gas,natural gas ef ratio,N,natural gas addtl eff,N,N,N,N,N
CRUDEOIL,TOTENGY,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,N,N,N,N,N
ELECTR,TOTENGY,Industrial,Electricity,electricity ef ratio,N,electricity addtl eff,N,N,N,N,N
ETHANE,TOTENGY,Industrial,Natural gas,natural gas ef ratio,N,natural gas addtl eff,N,N,N,N,N
GASCOKE,TOTENGY,Industrial,Coal,coal ef ratio,N,coal addtl eff,N,N,N,N,N
GASWKSGS,TOTENGY,Industrial,Natural gas,natural gas ef ratio,N,natural gas addtl eff,N,N,N,N,N
GEOTHERM,TOTENGY,Industrial,Renewables,wws heat ef ratio,N,wws heat addtl eff,N,N,N,N,N
HEAT,TOTENGY,Industrial,Total,heat ef ratio,N,heat addtl eff,Y,N,N,Y,N
HEATNS,TOTENGY,Industrial,Total,heat ef ratio,N,heat addtl eff,Y,N,N,N,N
INDWASTE,TOTENGY,Industrial,Total,biofuels_waste ef ratio,N,biofuels_waste addtl eff,N,N,N,N,N
JETGAS,TOTENGY,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,N,N,N,N,N
LIGNITE,TOTENGY,Industrial,Coal,coal ef ratio,N,coal addtl eff,N,N,N,N,N
LPG,TOTENGY,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,N,N,N,N,N
LUBRIC,TOTENGY,Industrial,Total,na,N,na,N,N,N,N,Y
MUNWASTEN,TOTENGY,Industrial,Total,biofuels_waste ef ratio,N,biofuels_waste addtl eff,N,N,N,N,N
MUNWASTER,TOTENGY,Industrial,Renewables,biofuels_waste ef ratio,N,biofuels_waste addtl eff,N,N,N,N,N
NATGAS,TOTENGY,Industrial,Natural gas,natural gas ef ratio,N,natural gas addtl eff,N,N,N,N,N
NGL,TOTENGY,Industrial,Liquid fuels,natural gas ef ratio,N,natural gas addtl eff,N,N,N,N,N
NONBIODIES,TOTENGY,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,N,N,N,N,N
NONBIOGASO,TOTENGY,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,N,N,N,N,N
NONBIOJETK,TOTENGY,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,N,N,N,N,N
OBIOLIQ,TOTENGY,Industrial,Liquid fuels,biofuels_waste ef ratio,N,biofuels_waste addtl eff,N,N,N,N,N
OGASES,TOTENGY,Industrial,Natural gas,na,N,na,N,N,N,N,N
OILSHALE,TOTENGY,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,N,N,N,N,N
ONONSPEC,TOTENGY,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,N,N,N,N,N
OTHKERO,TOTENGY,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,N,N,N,N,N
OVENCOKE,TOTENGY,Industrial,Coal,coal ef ratio,N,coal addtl eff,N,N,N,N,N
PARWAX,TOTENGY,Industrial,Total,na,N,na,N,N,N,N,Y
PATFUEL,TOTENGY,Industrial,Coal,coal ef ratio,N,coal addtl eff,N,N,N,N,N
PEAT,TOTENGY,Industrial,Coal,coal ef ratio,N,coal addtl eff,N,N,N,N,N
PEATPROD,TOTENGY,Industrial,Coal,coal ef ratio,N,coal addtl eff,N,N,N,N,N
PETCOKE,TOTENGY,Industrial,Coal,coal ef ratio,N,coal addtl eff,N,N,N,N,N
PRIMSBIO,TOTENGY,Industrial,Renewables,biofuels_waste ef ratio,N,biofuels_waste addtl eff,N,N,N,N,N
REFINGAS,TOTENGY,Industrial,Natural gas,natural gas ef ratio,N,natural gas addtl eff,N,N,N,N,N
RESFUEL,TOTENGY,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,N,N,N,N,N
SOLARTH,TOTENGY,Industrial,Renewables,wws heat ef ratio,N,wws heat addtl eff,N,N,N,N,N
SUBCOAL,TOTENGY,Industrial,Coal,coal ef ratio,N,coal addtl eff,N,N,N,N,N
WHITESP,TOTENGY,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,N,N,N,N,N
LHEAT,TOTENGY,Industrial,Total,heat ef ratio,N,heat addtl eff,Y,N,N,Y,N
HHEAT,TOTENGY,Industrial,Total,heat ef ratio,N,heat addtl eff,Y,N,N,Y,N
LHEATNS,TOTENGY,Industrial,Total,heat ef ratio,N,heat addtl eff,Y,N,N,N,N
HHEATNS,TOTENGY,Industrial,Total,heat ef ratio,N,heat addtl eff,Y,N,N,N,N
ANTCOAL,TPATFUEL,Industrial,Coal,coal ef ratio,Y,coal addtl eff,N,N,N,N,N
BITCOAL,TPATFUEL,Industrial,Coal,coal ef ratio,Y,coal addtl eff,N,N,N,N,N
BITUMEN,TPATFUEL,Industrial,Liquid fuels,oil ef ratio,Y,oil addtl eff,N,N,N,N,N
COKCOAL,TPATFUEL,Industrial,Coal,coal ef ratio,Y,coal addtl eff,N,N,N,N,N
LIGNITE,TPATFUEL,Industrial,Coal,coal ef ratio,Y,coal addtl eff,N,N,N,N,N
NATGAS,TPATFUEL,Industrial,Natural gas,natural gas ef ratio,Y,natural gas addtl eff,N,N,N,N,N
OVENCOKE,TPATFUEL,Industrial,Coal,coal ef ratio,Y,coal addtl eff,N,N,N,N,N
PATFUEL,TPATFUEL,Industrial,Coal,coal ef ratio,Y,coal addtl eff,N,N,N,N,N
PETCOKE,TPATFUEL,Industrial,Coal,coal ef ratio,Y,coal addtl eff,N,N,N,N,N
RESFUEL,TPATFUEL,Industrial,Liquid fuels,oil ef ratio,Y,oil addtl eff,N,N,N,N,N
SUBCOAL,TPATFUEL,Industrial,Coal,coal ef ratio,Y,coal addtl eff,N,N,N,N,N
BITUMEN,TPETCHEM,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,N,N,N,N,N
CRUDEOIL,TPETCHEM,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,N,N,N,N,N
ETHANE,TPETCHEM,Industrial,Natural gas,natural gas ef ratio,N,natural gas addtl eff,N,N,N,N,N
LPG,TPETCHEM,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,N,N,N,N,N
LUBRIC,TPETCHEM,Industrial,Total,na,N,na,N,N,N,N,Y
NGL,TPETCHEM,Industrial,Liquid fuels,natural gas ef ratio,N,natural gas addtl eff,N,N,N,N,N
NONBIODIES,TPETCHEM,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,N,N,N,N,N
NONBIOGASO,TPETCHEM,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,N,N,N,N,N
NONBIOJETK,TPETCHEM,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,N,N,N,N,N
ONONSPEC,TPETCHEM,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,N,N,N,N,N
OTHKERO,TPETCHEM,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,N,N,N,N,N
PARWAX,TPETCHEM,Industrial,Total,na,N,na,N,N,N,N,Y
PETCOKE,TPETCHEM,Industrial,Coal,coal ef ratio,N,coal addtl eff,N,N,N,N,N
REFFEEDS,TPETCHEM,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,N,N,N,N,Y
REFINGAS,TPETCHEM,Industrial,Natural gas,natural gas ef ratio,N,natural gas addtl eff,N,N,N,N,N
RESFUEL,TPETCHEM,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,N,N,N,N,N
WHITESP,TPETCHEM,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,N,N,N,N,N
ANTCOAL,TRANSEQ,Industrial,Coal,coal ef ratio,N,coal addtl eff,N,N,N,N,N
AVGAS,TRANSEQ,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,N,N,N,N,N
BIODIESEL,TRANSEQ,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,N,N,N,N,N
BIOGASES,TRANSEQ,Industrial,Natural gas,natural gas ef ratio,N,natural gas addtl eff,N,N,N,N,N
BIOGASOL,TRANSEQ,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,N,N,N,N,N
BITCOAL,TRANSEQ,Industrial,Coal,coal ef ratio,N,coal addtl eff,N,N,N,N,N
BKB,TRANSEQ,Industrial,Coal,coal ef ratio,N,coal addtl eff,N,N,N,N,N
BLFURGS,TRANSEQ,Industrial,Natural gas,natural gas ef ratio,N,natural gas addtl eff,N,N,N,N,N
COALTAR,TRANSEQ,Industrial,Liquid fuels,coal ef ratio,N,coal addtl eff,N,N,N,N,N
COKCOAL,TRANSEQ,Industrial,Coal,coal ef ratio,N,coal addtl eff,N,N,N,N,N
COKEOVGS,TRANSEQ,Industrial,Natural gas,natural gas ef ratio,N,natural gas addtl eff,N,N,N,N,N
CRUDEOIL,TRANSEQ,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,N,N,N,N,N
ELECTR,TRANSEQ,Industrial,Electricity,electricity ef ratio,N,electricity addtl eff,N,N,N,N,N
GASWKSGS,TRANSEQ,Industrial,Natural gas,natural gas ef ratio,N,natural gas addtl eff,N,N,N,N,N
GEOTHERM,TRANSEQ,Industrial,Renewables,wws heat ef ratio,N,wws heat addtl eff,N,N,N,N,N
HEAT,TRANSEQ,Industrial,Total,heat ef ratio,N,heat addtl eff,Y,N,N,Y,N
HEATNS,TRANSEQ,Industrial,Total,heat ef ratio,N,heat addtl eff,Y,N,N,N,N
INDWASTE,TRANSEQ,Industrial,Total,biofuels_waste ef ratio,N,biofuels_waste addtl eff,N,N,N,N,N
LIGNITE,TRANSEQ,Industrial,Coal,coal ef ratio,N,coal addtl eff,N,N,N,N,N
LPG,TRANSEQ,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,N,N,N,N,N
MUNWASTEN,TRANSEQ,Industrial,Total,biofuels_waste ef ratio,N,biofuels_waste addtl eff,N,N,N,N,N
MUNWASTER,TRANSEQ,Industrial,Renewables,biofuels_waste ef ratio,N,biofuels_waste addtl eff,N,N,N,N,N
NATGAS,TRANSEQ,Industrial,Natural gas,natural gas ef ratio,N,natural gas addtl eff,N,N,N,N,N
NGL,TRANSEQ,Industrial,Liquid fuels,natural gas ef ratio,N,natural gas addtl eff,N,N,N,N,N
NONBIODIES,TRANSEQ,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,N,N,N,N,N
NONBIOGASO,TRANSEQ,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,N,N,N,N,N
NONBIOJETK,TRANSEQ,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,N,N,N,N,N
OBIOLIQ,TRANSEQ,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,N,N,N,N,N
ONONSPEC,TRANSEQ,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,N,N,N,N,N
OTHKERO,TRANSEQ,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,N,N,N,N,N
OVENCOKE,TRANSEQ,Industrial,Coal,coal ef ratio,N,coal addtl eff,N,N,N,N,N
PATFUEL,TRANSEQ,Industrial,Coal,coal ef ratio,N,coal addtl eff,N,N,N,N,N
PEAT,TRANSEQ,Industrial,Coal,coal ef ratio,N,coal addtl eff,N,N,N,N,N
PEATPROD,TRANSEQ,Industrial,Coal,coal ef ratio,N,coal addtl eff,N,N,N,N,N
PETCOKE,TRANSEQ,Industrial,Coal,coal ef ratio,N,coal addtl eff,N,N,N,N,N
PRIMSBIO,TRANSEQ,Industrial,Renewables,biofuels_waste ef ratio,N,biofuels_waste addtl eff,N,N,N,N,N
RESFUEL,TRANSEQ,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,N,N,N,N,N
SOLARTH,TRANSEQ,Industrial,Renewables,wws heat ef ratio,N,wws heat addtl eff,N,N,N,N,N
SUBCOAL,TRANSEQ,Industrial,Coal,coal ef ratio,N,coal addtl eff,N,N,N,N,N
WHITESP,TRANSEQ,Industrial,Liquid fuels,oil ef ratio,N,oil addtl eff,N,N,N,N,N
LHEAT,TRANSEQ,Industrial,Total,heat ef ratio,N,heat addtl eff,Y,N,N,Y,N
HHEAT,TRANSEQ,Industrial,Total,heat ef ratio,N,heat addtl eff,Y,N,N,Y,N
LHEATNS,TRANSEQ,Industrial,Total,heat ef ratio,N,heat addtl eff,Y,N,N,N,N
HHEATNS,TRANSEQ,Industrial,Total,heat ef ratio,N,heat addtl eff,Y,N,N,N,N
ADDITIVE,TREFINER,Industrial,Total,na,N,na,N,N,N,N,Y
