IEA Region,Product,Flow,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
United Kingdom,Oil products,Industry (ktoe),21093.9572,21298.3137,21232.2299,18311.2066,17497.4109,16338.7886,16519.1411,15612.6445,15834.1215,12189.6102,10434.7664,9847.2891,8367.0202,7519.8242,6717.8585,7215.8594,6807.237,7177.152,6044.8935,6325.824,6855.675,5699.9355,6523.8177,6671.1474,6070.2637,6626.2372,6020.4954,5788.5521,5919.485,6035.0578,6455.3406,6300.2723,6676.7866,6516.1651,5895.2828,5700.1672,5953.0405,5527.6249,4808.0634,5100.9984,4196.3122,4343.6849,3771.0949,3828.4036,3924.5737,2064.1351,2489.6881,2080.2335,..
United Kingdom,Oil products,Transport (ktoe),24648.6051,25629.0771,27348.9252,26600.3248,26162.8738,27139.3284,27875.6855,29234.4941,29818.3959,30072.5566,29168.8067,29853.554,30696.6609,32173.1967,32561.3356,34610.5761,35894.7549,38207.5284,39963.1461,38724.1187,38507.3421,38982.2012,39341.7885,39399.7182,39000.9984,40493.1403,40839.4478,40569.4612,41764.603,41128.7188,40750.7118,41155.9329,41550.3535,41967.345,42305.5317,42778.3653,42965.1046,40715.2861,39222.5423,38678.8,38167.474,37961.9948,37689.2663,38144.9556,39151.8343,40044.1754,40183.2766,39707.383,..
United Kingdom,Oil products,Residential (ktoe),3064.0967,3545.7915,3878.5182,3454.1177,3350.3822,3351.5334,3391.0146,3348.887,3281.6232,2628.8287,2369.3847,2211.5554,2104.667,2210.8293,2275.5517,2399.6465,2293.212,2263.1413,2220.1013,2312.1381,2616.0552,2675.6807,2813.2082,2799.4411,2791.1675,3278.3415,3159.8739,3301.3423,2934.4272,3017.3928,3309.5395,2874.7779,2855.0158,3039.5529,2878.2507,3026.0485,2680.4672,2825.8909,2806.3581,3191.9843,2485.053,2519.743,2647.387,2335.0482,2345.0741,2339.7684,2296.8288,2306.3841,..
United Kingdom,Oil products,Commercial and public services (ktoe),5811.6987,5761.7751,5855.3454,5243.8426,5103.4824,5333.2235,5627.4147,5404.2897,5444.3489,4637.7472,4459.2672,4151.5812,4587.3173,4644.6355,4343.1165,4113.9199,3466.5616,3550.0955,3225.7046,3097.7787,3101.5764,3143.3505,3231.2984,3009.5729,2768.3529,2583.6247,2188.1819,1946.6609,1645.8059,1405.9234,1688.2918,1061.9136,675.5183,858.5172,865.7399,823.4021,836.381,815.0091,684.7855,649.7946,747.024,670.7032,653.1958,998.4618,1116.0439,2171.8072,2190.9439,2181.3402,..
United Kingdom,Oil products,Other final consumption (ktoe),12932.9966,13781.9695,14770.4906,14705.1901,12836.9733,13105.4075,13003.6973,13129.9536,13251.9705,10091.4875,10351.5096,10263.7432,9993.704,10021.7922,10272.5781,11005.9425,11031.8979,11693.4126,11460.5618,10783.5387,11938.4733,12477.1758,12275.4657,13035.4519,13196.3432,12376.9013,12032.6264,11889.8228,11884.2625,10991.0672,9767.474,10501.7507,11061.5553,11235.4233,11256.8692,10644.3012,8815.1978,8276.9704,7910.8532,7785.5808,7658.1637,6822.8122,6822.9889,6706.3055,7494.3839,8726.3169,8990.2157,8809.444,..
United Kingdom,Natural gas,Production (ktoe),15651.4402,22584.7807,24448.4953,29492.1969,30701.5262,32611.135,34073.9897,32629.3207,32949.0972,31323.3233,31253.031,31765.5847,32754.4282,32055.9329,35721.0017,37381.1479,39322.6139,37861.5004,37062.3173,40925.4299,45565.8426,46335.9415,54477.558,58162.4463,63714.7463,75887.1023,77299.0327,81167.4119,89198.2803,97554.2777,95256.6423,93407.8891,92633.534,86769.669,79397.3345,72007.9751,64912.1238,62571.4316,52627.4721,49785.834,39623.8177,33699.3766,31797.4205,32185.3181,34962.3173,35888.3889,36014.3157,34840.1505,34045.1478
United Kingdom,Natural gas,Imports (ktoe),752.945,693.9811,665.2837,551.9776,759.7807,870.9372,1512.7257,4284.1788,7493.4007,8999.3766,9616.3156,8899.6561,9634.5013,11408.0396,11385.3611,10609.7377,9974.6991,8933.19,8803.9123,6178.1384,5572.399,4740.3052,3755.417,2557.8461,1505.6965,1532.5666,1088.1986,818.8951,995.3353,2014.2089,2357.5451,4681.1909,6678.3104,10295.0559,13416.4875,18884.4583,26158.4695,30750.5159,35949.2261,46916.509,46235.7911,42899.3981,41644.5615,36910.7266,38336.5649,40772.2074,40010.1456,40014.8285,40079.7716
United Kingdom,Natural gas,Exports (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47.9794,-528.0954,-739.5744,-869.196,-1176.5047,-1676.6552,-2445.7223,-6533.9639,-11325.1075,-10697.3345,-11664.5314,-13700.2794,-8830.675,-7443.2502,-9332.0937,-9530.804,-8588.865,-10044.7549,-13015.2408,-13715.2623,-10192.5838,-7706.2339,-8972.0335,-11867.0464,-8858.8112,-9628.3989,-6414.4767,-6771.3998
United Kingdom,Natural gas,Total energy supply (ktoe),16404.3852,23278.7618,25113.779,30044.1745,31461.307,33482.0722,35586.7154,36913.4996,40442.4979,40322.6999,40869.3465,40665.2408,42388.9295,43463.9725,46636.9304,47237.9407,48700.8169,46220.8942,45748.3018,47203.3964,50879.6862,50713.693,57778.3964,60217.9923,65119.454,75962.1023,76220.0344,79378.4609,84197.098,87399.3336,86649.7206,85855.288,85881.7928,87751.5477,85472.8074,81062.3603,81963.865,84899.3551,78101.8057,84817.4334,70343.1642,66385.3611,65783.8134,59939.5959,61884.6303,69137.6029,67305.7808,67849.2534,67308.1388
United Kingdom,Natural gas,"Electricity, CHP and heat plants (ktoe)",-659.6948,-1646.5606,-943.6586,-2493.0998,-1945.8943,-1721.883,-1407.9536,-1015.5417,-783.7059,-554.7507,-408.061,-376.8271,-447.2055,-688.779,-762.9192,-494.0241,-1100.4084,-1087.2098,-1123.9681,-1113.7145,-1217.4119,-2625.2794,-6981.6423,-9703.9338,-11634.2649,-15629.6002,-19487.5108,-20718.8091,-26441.1437,-27042.8848,-26042.3474,-27228.7618,-26652.5366,-28065.4342,-27405.9759,-25802.8805,-29369.3896,-31127.4934,-29566.1651,-31018.1427,-25693.1211,-18544.11,-17811.9734,-18840.9931,-18666.1651,-25342.3474,-24466.294,-23449.0542,..
United Kingdom,Natural gas,"Oil refineries, transformation (ktoe)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
United Kingdom,Natural gas,Total final consumption (ktoe),8453.1599,13390.2623,18378.6973,22928.4824,26301.7412,29676.6767,31637.5107,33755.0516,36910.3826,37255.2236,37427.0206,37598.7532,38030.0086,38704.1273,41120.1849,41656.5563,43016.7885,41418.4007,40756.2554,41786.3929,45139.6604,44082.9321,44953.7188,45202.7085,46542.6698,51929.3207,49590.4987,51197.0765,50634.6518,52434.9312,52912.9622,50544.7979,51806.6423,52147.3775,50457.5666,47982.0507,45756.3199,46987.1023,42677.816,47093.3577,39076.9347,42614.3594,43119.6045,36804.8581,38099.6776,39147.9149,38309.0499,39780.1402,..
United Kingdom,Natural gas,Industry (ktoe),4638.4136,7153.2674,9420.2064,10840.6707,11303.5899,12598.8392,13221.6251,13390.9501,13860.92,13500.2794,12814.7248,12929.7506,12821.1952,12985.0172,13121.7326,11861.7799,12643.5727,11592.3044,10593.6156,10404.3422,10798.6887,10435.0602,10565.5202,10893.7446,11679.6647,12672.7644,13278.7188,13626.4402,13683.0396,14195.6793,13917.3474,12781.5563,12862.8762,11913.8005,11719.4325,11185.4256,10319.454,9926.6982,8231.0834,8455.8684,8106.5778,7939.3379,8126.6982,7787.8332,7562.2098,7782.0423,7993.3291,8157.1822,..
United Kingdom,Natural gas,Transport (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
United Kingdom,Natural gas,Residential (ktoe),3225.0645,5198.2158,7314.2949,9854.4497,12238.0267,13718.9596,14846.1307,16424.6346,18608.7704,19096.5606,19840.4987,19742.9493,20094.4755,20232.8031,21936.1565,23210.7266,23802.6655,23255.7825,22484.6518,23246.7111,25844.196,25545.1419,26323.8177,25514.9613,25228.6328,29084.8667,26739.3594,27541.3156,27709.3293,28625.7954,29362.2958,29125.9458,29908.6414,30676.6767,29552.1066,28395.1204,27307.0507,27824.4626,26713.6071,30149.2691,23899.9785,26557.3517,26659.5658,21953.7403,23028.6758,23670.4608,22834.8126,23925.4768,..
United Kingdom,Natural gas,Commercial and public services (ktoe),167.8418,410.4901,764.2734,998.1083,1247.399,1524.0542,1619.454,1787.5752,2015.0043,2143.2502,2184.0284,2267.9923,2376.8917,2424.5056,2678.4824,2912.1238,3002.859,2814.5529,2695.2064,2731.3414,3093.5082,3390.8212,2996.7756,6048.4953,6348.5168,6898.4093,6863.2201,7173.5383,6181.2124,6250.3224,6448.5813,6130.675,6492.6053,6928.3104,6849.9355,6196.7541,5845.9372,7088.9725,6322.2055,6982.3732,5744.9699,6705.8469,6928.0954,5816.4445,6258.2545,6426.7498,6206.151,6414.7296,..
United Kingdom,Natural gas,Other final consumption (ktoe),421.8401,628.2889,879.9226,1235.2537,1512.7257,1834.8237,1950.3009,2151.8917,2425.6879,2515.1333,2587.7687,2658.061,2737.4463,3061.8014,3383.8134,3671.9261,3567.6914,3755.761,4982.7815,5403.9983,5403.2674,4711.9089,5067.6053,2745.5073,3285.8555,3273.2804,2709.2003,2855.7825,3061.0705,3363.1342,3184.7378,2506.6207,2542.5193,2628.5898,2336.092,2204.7507,2283.8779,2146.969,1410.9201,1505.8469,1325.4084,1411.8228,1405.245,1246.8401,1250.5374,1268.6619,1274.7571,1282.7515,..
United Kingdom,Nuclear,Production (ktoe),7177.8837,7654.707,7294.8748,8759.2173,7904.8438,9420.5164,10427.8381,9699.0542,9981.5003,9646.6818,9893.1707,11457.3074,13009.1977,14064.7229,15918.8619,15393.5746,14392.7669,16534.0421,18690.9508,17131.5042,18380.6248,20012.7674,23281.7426,23002.6838,23180.3851,24667.3962,25572.8393,25921.9886,24787.7746,22163.9438,23474.817,22889.6011,23107.9497,20844.4722,21266.3175,19659.4492,16422.5227,13675.7081,18004.1168,16191.1462,17973.3709,18344.6677,18397.3006,16610.1253,18329.0086,18688.8874,18326.8001,16952.9818,14639.2384
United Kingdom,Nuclear,Imports (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Nuclear,Exports (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Nuclear,Total energy supply (ktoe),7177.8837,7654.707,7294.8748,8759.2173,7904.8438,9420.5164,10427.8381,9699.0542,9981.5003,9646.6818,9893.1707,11457.3074,13009.1977,14064.7229,15918.8619,15393.5746,14392.7669,16534.0421,18690.9508,17131.5042,18380.6248,20012.7674,23281.7426,23002.6838,23180.3851,24667.3962,25572.8393,25921.9886,24787.7746,22163.9438,23474.817,22889.6011,23107.9497,20844.4722,21266.3175,19659.4492,16422.5227,13675.7081,18004.1168,16191.1462,17973.3709,18344.6677,18397.3006,16610.1253,18329.0086,18688.8874,18326.8001,16952.9818,14639.2384
United Kingdom,Nuclear,"Electricity, CHP and heat plants (ktoe)",-7177.8837,-7654.707,-7294.8748,-8759.2173,-7904.8438,-9420.5164,-10427.8381,-9699.0541,-9981.5003,-9646.6818,-9893.1708,-11457.3074,-13009.1977,-14064.7229,-15918.8619,-15393.5746,-14392.7669,-16534.0421,-18690.9507,-17131.5042,-18380.6248,-20012.7674,-23281.7427,-23002.6837,-23180.3851,-24667.3962,-25572.8393,-25921.9886,-24787.7746,-22163.9438,-23474.817,-22889.6011,-23107.9497,-20844.4722,-21266.3175,-19659.4492,-16422.5227,-13675.7081,-18004.1168,-16191.1462,-17973.3709,-18344.6677,-18397.3006,-16610.1253,-18329.0086,-18688.8874,-18326.8001,-16952.9818,..
United Kingdom,Nuclear,"Oil refineries, transformation (ktoe)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
United Kingdom,Nuclear,Total final consumption (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
United Kingdom,Nuclear,Industry (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
United Kingdom,Nuclear,Transport (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
United Kingdom,Nuclear,Residential (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
United Kingdom,Nuclear,Commercial and public services (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
United Kingdom,Nuclear,Other final consumption (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
United Kingdom,Renewables and waste,Production (ktoe),288.736,291.5735,331.7283,349.6131,322.5279,317.1109,332.7601,343.5082,365.0043,334.5658,373.7747,389.5099,391.4015,342.9063,351.7627,409.8882,355.718,424.2477,1066.8482,1086.7871,1073.8988,1435.1437,1444.731,1912.788,2000.0333,1939.7295,2123.3066,2283.3668,2328.4895,2452.7658,2889.3859,3275.2127,3376.5407,3531.3652,4142.0573,4385.24,4841.5294,5499.5377,5955.3858,6237.9489,7347.9842,8326.1864,9551.212,10706.1842,12680.3117,13601.0862,15417.5499,16843.7065,18314.417
United Kingdom,Renewables and waste,Imports (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3503,107.294,358.1443,418.4489,470.3225,389.7994,879.4612,1193.4712,1733.7843,1660.9773,1518.5564,1976.2867,2855.274,3226.6708,3234.8683,2992.4209,3697.0381,4898.2121
United Kingdom,Renewables and waste,Exports (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95.5772,-108.1113,0,-38.3109,-164.303,-154.8647,-259.1222,-211.0914,-313.5356,-315.1389,-330.4604,-404.7071,-252.8958,-363.1293
United Kingdom,Renewables and waste,Total energy supply (ktoe),288.736,291.5735,331.7283,349.6131,322.5279,317.1109,332.7601,343.5082,365.0043,334.5658,373.7747,389.5099,391.4015,342.9063,351.7627,409.8882,355.718,424.2477,1066.8482,1086.7871,1073.8988,1435.1437,1444.731,1912.788,2000.0333,1939.7295,2123.3066,2283.3668,2328.4895,2452.7658,2889.3859,3277.8835,3484.0849,3889.083,4560.3752,4760.2065,5122.9875,6379.5845,7110.3528,7807.7677,8854.0745,9585.1655,11266.8574,13204.694,15603.6956,16529.1431,18005.0462,20278.2606,22842.3608
United Kingdom,Renewables and waste,"Electricity, CHP and heat plants (ktoe)",-288.736,-291.5735,-331.7283,-349.6131,-322.5279,-317.1109,-332.7601,-343.5081,-365.0043,-334.5658,-373.7747,-389.5099,-391.4015,-342.9063,-351.7627,-409.8882,-355.718,-424.2476,-409.1144,-660.256,-635.5689,-788.5879,-813.7718,-1035.9846,-1069.2509,-1002.1637,-1210.1511,-1487.3172,-1701.0414,-1823.1919,-2330.7967,-2694.9844,-2862.2576,-3260.4901,-3869.4564,-3924.5104,-4022.2127,-4239.1325,-4712.6444,-4906.7165,-6159.8452,-6846.9954,-7805.3835,-9520.2496,-11767.912,-12349.8264,-13741.3388,-15240.5056,..
United Kingdom,Renewables and waste,"Oil refineries, transformation (ktoe)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
United Kingdom,Renewables and waste,Total final consumption (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.0437,426.5309,438.33,646.5557,630.9593,876.8034,930.7824,937.5656,913.1556,796.0495,627.4482,629.5739,558.5889,582.8753,621.875,628.6409,690.871,835.6485,1100.7987,2140.4758,2397.732,2901.0514,2694.231,2738.0749,3461.8759,3673.3724,3732.9046,3991.5227,4029.2683,4754.0652,..
United Kingdom,Renewables and waste,Industry (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8769,97.0909,98.9061,270.3975,260.0077,481.6089,520.9946,528.8526,526.1297,450.559,282.3637,282.101,207.6526,214.2687,230.1042,228.7667,175.9816,186.3237,242.0465,354.9728,353.9936,383.4672,429.8271,391.4446,494.5066,510.0077,925.4895,1053.1197,1065.6333,1222.7055,..
United Kingdom,Renewables and waste,Transport (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6708,15.1347,16.0249,68.5579,180.4941,348.7207,797.947,987.968,1150.6692,1062.9612,895.0443,1023.5697,1168.07,932.833,946.0894,933.8962,1286.8293,..
United Kingdom,Renewables and waste,Residential (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.4955,173.9992,173.9992,203.9983,203.9983,203.9983,203.9983,203.9983,203.9983,171.5391,171.5391,171.5391,187.6612,187.6612,187.6612,187.6612,239.2281,267.1014,294.9986,763.6621,830.921,1108.6032,977.0947,1228.2889,1565.181,1490.0402,1674.3217,1783.1637,1773.6338,1933.7561,..
United Kingdom,Renewables and waste,Commercial and public services (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.9319,46.1211,55.6272,53.2388,76.0724,89.9732,87.1309,91.0003,87.3937,84.5514,79.1535,89.6866,101.8439,108.8659,108.8659,109.2242,89.3523,94.1531,75.0931,81.4942,98.8584,90.6181,88.7551,121.7636,115.3148,96.9595,110.1483,158.2737,177.1401,..
United Kingdom,Renewables and waste,Other final consumption (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.6714,116.509,119.3036,116.5329,113.7146,115.1238,115.8164,117.5838,92.0273,86.5578,88.994,96.7805,73.5884,76.4306,80.1089,87.3221,97.8791,112.377,120.8798,148.8009,143.3553,159.4535,133.7298,134.5419,256.8549,389.9398,103.3009,99.0016,97.8313,133.6343,..
United Kingdom,Electricity,Production (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Electricity,Imports (ktoe),10.1462,41.7025,15.2193,19.3465,16.853,1.4617,0,0.6019,0.086,1.8917,0,0,0,0,0,382.1152,1003.6113,1104.2992,1163.3706,1030.9544,1412.0378,1438.0911,1437.7472,1452.0206,1404.6432,1443.8521,1428.6328,1103.9553,1247.3775,1230.2666,916.853,789.5099,440.1548,841.2726,959.5873,884.0929,740.5847,1057.0937,568.2717,614.1874,747.2055,1184.4368,1507.4807,1998.6242,1974.2795,1721.2316,1562.0791,1834.2575,2111.4004
United Kingdom,Electricity,Exports (ktoe),-0.086,-0.4299,-9.8022,-15.0473,-10.4041,-9.9742,0,-7.1367,-0.258,-1.6337,0,0,0,0,0,-16.2511,-3.1814,-1.1178,-77.3001,-4.0413,-1.2898,-2.6655,-0.4299,0,-1.9776,-3.1814,-3.5254,-11.264,-22.6139,-11.5219,-22.6999,-66.0361,-254.4282,-197.2485,-244.1101,-237.7472,-292.1754,-109.2863,-322.27,-385.3826,-212.1238,-164.3164,-266.638,-234.1359,-159.5282,-195.4314,-292.9536,-191.2953,-291.0677
United Kingdom,Electricity,Total energy supply (ktoe),10.0602,41.2726,5.417,4.2992,6.4488,-8.5125,0,-6.5348,-0.172,0.258,0,0,0,0,0,365.8641,1000.4299,1103.1814,1086.0705,1026.9132,1410.7481,1435.4256,1437.3173,1452.0206,1402.6655,1440.6707,1425.1075,1092.6913,1224.7635,1218.7446,894.1531,723.4738,185.7266,644.0241,715.4772,646.3457,448.4093,947.8074,246.0017,228.8048,535.0817,1020.1204,1240.8426,1764.4884,1814.7513,1525.8002,1269.1255,1642.9623,1820.3328
United Kingdom,Electricity,"Electricity, CHP and heat plants (ktoe)",21991.0576,22593.8951,24191.9175,23422.356,23283.749,23669.7334,24224.4197,24631.2984,25678.8478,24425.7094,23791.6595,23359.9312,23694.497,24109.7163,25341.2726,25739.8968,25936.7154,26370.9373,26885.2107,27322.012,27631.2983,27458.8134,27658.2115,27947.0336,28588.908,30035.5116,30024.0757,31047.2055,31405.8469,32190.4557,32877.73,33069.2175,34003.7834,33643.8521,34000.5159,33828.8907,33789.424,33089.4239,32078.3319,32581.3414,31391.0577,31032.9321,30557.6956,28823.4737,28962.3098,28971.6669,28871.0468,28454.4787,..
United Kingdom,Electricity,"Oil refineries, transformation (ktoe)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
United Kingdom,Electricity,Total final consumption (ktoe),18004.4712,18623.2158,20040.6707,19487.9622,19307.3087,19630.1806,20000.086,20349.871,21205.8469,20148.9252,19764.3164,19325.5374,19564.5744,19792.0894,20686.8444,21340.9286,22039.7248,22805.761,23250.043,23596.9046,24165.7782,24201.9776,24602.8375,24442.3044,25341.5305,26600.6879,26758.0396,27143.4222,27750.9888,28325.0215,28608.9424,28667.3259,28909.5443,29144.1101,29980.6535,29684.3508,29377.1281,29391.4015,27665.2623,28286.0705,27342.0464,27377.0421,27201.8917,26047.9794,26103.6904,26151.3894,25767.9146,25774.7307,..
United Kingdom,Electricity,Industry (ktoe),7144.712,7114.1015,7847.7214,7469.4755,7300.258,7850.6449,7909.8882,8031.0404,8284.3508,7505.1591,7221.4101,6876.2683,6838.5211,7009.2003,7141.1006,7377.3861,7689.2519,8030.0946,8548.3233,8653.6543,8561.4789,8192.2614,8326.9132,8174.2906,8654.8581,9151.3328,9188.0482,9215.5632,9542.3904,9811.8659,9573.2588,9685.9845,9396.2167,9584.3508,9976.3543,9879.2777,9699.0542,9815.2193,8575.8383,8999.828,8816.0791,8476.2683,8346.2597,8010.0602,8000.3687,8032.9551,7939.8078,8008.2136,..
United Kingdom,Electricity,Transport (ktoe),237.7472,229.1488,224.6776,233.276,249.0972,246.6036,252.1066,255.46,255.0301,261.3929,259.8452,230.0086,246.0877,247.7214,253.8263,258.2975,264.1445,281.1694,272.399,454.2562,453.4824,460.963,640.6707,599.3121,698.6242,709.6303,729.1488,731.8143,737.6612,741.4445,759.0714,726.9132,706.1049,348.9252,349.0112,344.1101,340.5847,339.037,347.3775,349.6991,361.5649,385.2107,374.2046,387.3603,388.35,403.2752,415.5864,428.5082,..
United Kingdom,Electricity,Residential (ktoe),6936.7154,7471.1092,7850.3009,7964.4024,7671.0232,7318.7446,7386.2425,7377.644,7710.4041,7403.8693,7260.4471,7118.4007,7132.6741,7213.9295,7586.2425,7895.6148,8018.4007,7941.5305,7933.7919,8064.7463,8434.9097,8553.9123,8637.6612,8719.4325,8788.4781,9244.454,8981.5133,9407.5666,9484.7807,9616.681,9917.1969,9848.1513,10576.1823,10679.2777,10809.2003,10722.6139,10582.6311,10300.9458,10192.6913,10217.7128,9594.669,9859.2433,9751.6767,9292.8633,9266.023,9288.4818,9060.0087,9033.9249,..
United Kingdom,Electricity,Commercial and public services (ktoe),3365.6062,3478.6758,3778.0739,3481.6853,3773.0868,3902.6655,4111.264,4339.7248,4602.4936,4634.6518,4697.4205,4771.3672,5026.1393,4999.914,5358.2115,5464.8323,5714.6174,6201.2898,6154.8581,6093.7231,6377.3001,6664.1445,6661.135,6619.8624,6873.5168,7166.2941,7531.7283,7440.1548,7626.7412,7780.3095,8006.8788,8049.871,7886.6724,8183.8349,8501.9776,8393.6371,8406.1909,8586.5004,8222.5279,8372.485,8230.2666,8323.4738,8396.5606,8027.1711,8094.9593,8056.0857,7978.6863,7932.6553,..
United Kingdom,Electricity,Other final consumption (ktoe),319.6905,330.1806,339.8968,339.123,313.8435,311.5219,340.5847,346.0017,353.5684,343.8521,325.1935,329.4927,321.1522,321.3242,347.4635,344.7979,353.3104,351.6767,340.6707,330.5245,338.6071,330.6965,336.4574,329.4067,326.0533,328.9768,327.601,348.3233,359.4153,374.7206,352.5365,356.4058,344.368,347.7214,344.1101,344.712,348.6672,349.6991,326.8272,346.3456,339.4669,332.8461,333.19,330.5245,353.9893,370.5917,373.8253,371.4287,..
United Kingdom,Heat,Production (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Heat,Imports (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Heat,Exports (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Heat,Total energy supply (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Heat,"Electricity, CHP and heat plants (ktoe)",0,0,0,0,0,154.0078,146.7947,107.003,105.4027,120.3067,72.4897,47.4109,12.6111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2422.7572,2438.8555,2277.6345,2089.8777,1812.7209,1273.4069,1365.8164,1304.7196,1405.5603,1537.0689,1300.7786,1360.514,1387.9096,1393.0687,1351.9633,1440.0974,1506.6139,1555.5709,1589.8609,1584.5571,..
