Region,Sector,Metric,Year,Value
OECD,Buildings,Oil,2021,1383
OECD,Buildings,Oil,2022,1360
OECD,Buildings,Oil,2023,1337
OECD,Buildings,Oil,2024,1314
OECD,Buildings,Oil,2025,1290
OECD,Buildings,Oil,2026,1256
OECD,Buildings,Oil,2027,1221
OECD,Buildings,Oil,2028,1186
OECD,Buildings,Oil,2029,1163
OECD,Buildings,Oil,2030,1128
OECD,Buildings,Oil,2031,1093
OECD,Buildings,Oil,2032,1058
OECD,Buildings,Oil,2033,1023
OECD,Buildings,Oil,2034,988
OECD,Buildings,Oil,2035,965
OECD,Buildings,Oil,2036,930
OECD,Buildings,Oil,2037,907
OECD,Buildings,Oil,2038,872
OECD,Buildings,Oil,2039,848
OECD,Buildings,Oil,2040,814
OECD,Buildings,Other renewables,2010,81
OECD,Buildings,Other renewables,2011,81
OECD,Buildings,Other renewables,2012,81
OECD,Buildings,Other renewables,2013,81
OECD,Buildings,Other renewables,2014,81
OECD,Buildings,Other renewables,2015,81
OECD,Buildings,Other renewables,2016,81
OECD,Buildings,Other renewables,2017,93
OECD,Buildings,Other renewables,2018,104
OECD,Buildings,Other renewables,2019,104
OECD,Buildings,Other renewables,2020,116
OECD,Buildings,Other renewables,2021,127
OECD,Buildings,Other renewables,2022,127
OECD,Buildings,Other renewables,2023,139
OECD,Buildings,Other renewables,2024,151
OECD,Buildings,Other renewables,2025,151
OECD,Buildings,Other renewables,2026,151
OECD,Buildings,Other renewables,2027,162
OECD,Buildings,Other renewables,2028,174
OECD,Buildings,Other renewables,2029,186
OECD,Buildings,Other renewables,2030,197
OECD,Buildings,Other renewables,2031,209
OECD,Buildings,Other renewables,2032,220
OECD,Buildings,Other renewables,2033,232
OECD,Buildings,Other renewables,2034,244
OECD,Buildings,Other renewables,2035,255
OECD,Buildings,Other renewables,2036,267
OECD,Buildings,Other renewables,2037,279
OECD,Buildings,Other renewables,2038,290
OECD,Buildings,Other renewables,2039,302
OECD,Buildings,Other renewables,2040,314
OECD,Industry,Bioenergy,2010,779
OECD,Industry,Bioenergy,2011,790
OECD,Industry,Bioenergy,2012,802
OECD,Industry,Bioenergy,2013,825
OECD,Industry,Bioenergy,2014,837
OECD,Industry,Bioenergy,2015,860
OECD,Industry,Bioenergy,2016,872
OECD,Industry,Bioenergy,2017,895
OECD,Industry,Bioenergy,2018,918
OECD,Industry,Bioenergy,2019,930
OECD,Industry,Bioenergy,2020,942
OECD,Industry,Bioenergy,2021,942
OECD,Industry,Bioenergy,2022,953
OECD,Industry,Bioenergy,2023,965
OECD,Industry,Bioenergy,2024,976
OECD,Industry,Bioenergy,2025,988
OECD,Industry,Bioenergy,2026,988
OECD,Industry,Bioenergy,2027,1000
OECD,Industry,Bioenergy,2028,1011
OECD,Industry,Bioenergy,2029,1023
OECD,Industry,Bioenergy,2030,1035
OECD,Industry,Bioenergy,2031,1046
OECD,Industry,Bioenergy,2032,1058
OECD,Industry,Bioenergy,2033,1069
OECD,Industry,Bioenergy,2034,1081
OECD,Industry,Bioenergy,2035,1093
OECD,Industry,Bioenergy,2036,1104
OECD,Industry,Bioenergy,2037,1116
OECD,Industry,Bioenergy,2038,1128
OECD,Industry,Bioenergy,2039,1139
OECD,Industry,Bioenergy,2040,1151
OECD,Industry,Coal,2010,1128
OECD,Industry,Coal,2011,1104
OECD,Industry,Coal,2012,1081
OECD,Industry,Coal,2013,1058
OECD,Industry,Coal,2014,1035
OECD,Industry,Coal,2015,1011
OECD,Industry,Coal,2016,988
OECD,Industry,Coal,2017,965
OECD,Industry,Coal,2018,942
OECD,Industry,Coal,2019,942
OECD,Industry,Coal,2020,942
OECD,Industry,Coal,2021,930
OECD,Industry,Coal,2022,930
OECD,Industry,Coal,2023,930
OECD,Industry,Coal,2024,918
OECD,Industry,Coal,2025,918
OECD,Industry,Coal,2026,907
OECD,Industry,Coal,2027,895
OECD,Industry,Coal,2028,895
OECD,Industry,Coal,2029,883
OECD,Industry,Coal,2030,883
OECD,Industry,Coal,2031,872
OECD,Industry,Coal,2032,860
OECD,Industry,Coal,2033,860
OECD,Industry,Coal,2034,848
OECD,Industry,Coal,2035,848
OECD,Industry,Coal,2036,837
OECD,Industry,Coal,2037,837
OECD,Industry,Coal,2038,825
OECD,Industry,Coal,2039,825
OECD,Industry,Coal,2040,825
OECD,Industry,Electricity,2010,3023
OECD,Industry,Electricity,2011,3023
OECD,Industry,Electricity,2012,3023
OECD,Industry,Electricity,2013,3035
OECD,Industry,Electricity,2014,3035
OECD,Industry,Electricity,2015,3047
OECD,Industry,Electricity,2016,3047
OECD,Industry,Electricity,2017,3058
OECD,Industry,Electricity,2018,3105
OECD,Industry,Electricity,2019,3128
OECD,Industry,Electricity,2020,3151
OECD,Industry,Electricity,2021,3163
OECD,Industry,Electricity,2022,3186
OECD,Industry,Electricity,2023,3209
OECD,Industry,Electricity,2024,3221
OECD,Industry,Electricity,2025,3244
OECD,Industry,Electricity,2026,3244
OECD,Industry,Electricity,2027,3256
OECD,Industry,Electricity,2028,3268
OECD,Industry,Electricity,2029,3279
OECD,Industry,Electricity,2030,3279
OECD,Industry,Electricity,2031,3279
OECD,Industry,Electricity,2032,3291
OECD,Industry,Electricity,2033,3302
OECD,Industry,Electricity,2034,3314
OECD,Industry,Electricity,2035,3326
OECD,Industry,Electricity,2036,3337
OECD,Industry,Electricity,2037,3349
OECD,Industry,Electricity,2038,3361
OECD,Industry,Electricity,2039,3372
OECD,Industry,Electricity,2040,3384
OECD,Industry,Heat,2010,290
OECD,Industry,Heat,2011,279
OECD,Industry,Heat,2012,279
OECD,Industry,Heat,2013,279
OECD,Industry,Heat,2014,279
OECD,Industry,Heat,2015,279
OECD,Industry,Heat,2016,279
OECD,Industry,Heat,2017,279
OECD,Industry,Heat,2018,279
OECD,Industry,Heat,2019,279
OECD,Industry,Heat,2020,290
OECD,Industry,Heat,2021,290
OECD,Industry,Heat,2022,290
OECD,Industry,Heat,2023,290
OECD,Industry,Heat,2024,290
OECD,Industry,Heat,2025,290
OECD,Industry,Heat,2026,279
OECD,Industry,Heat,2027,279
OECD,Industry,Heat,2028,279
OECD,Industry,Heat,2029,279
OECD,Industry,Heat,2030,279
OECD,Industry,Heat,2031,267
OECD,Industry,Heat,2032,267
OECD,Industry,Heat,2033,267
OECD,Industry,Heat,2034,267
OECD,Industry,Heat,2035,267
OECD,Industry,Heat,2036,267
OECD,Industry,Heat,2037,267
OECD,Industry,Heat,2038,267
OECD,Industry,Heat,2039,267
OECD,Industry,Heat,2040,267
OECD,Industry,Industry,2010,9559
OECD,Industry,Industry,2011,9559
OECD,Industry,Industry,2012,9559
OECD,Industry,Industry,2013,9559
OECD,Industry,Industry,2014,9559
OECD,Industry,Industry,2015,9559
OECD,Industry,Industry,2016,9559
OECD,Industry,Industry,2017,9571
OECD,Industry,Industry,2018,9711
OECD,Industry,Industry,2019,9792
OECD,Industry,Industry,2020,9862
OECD,Industry,Industry,2021,9932
OECD,Industry,Industry,2022,10001
OECD,Industry,Industry,2023,10083
OECD,Industry,Industry,2024,10152
OECD,Industry,Industry,2025,10222
OECD,Industry,Industry,2026,10234
OECD,Industry,Industry,2027,10246
OECD,Industry,Industry,2028,10269
OECD,Industry,Industry,2029,10280
OECD,Industry,Industry,2030,10304
OECD,Industry,Industry,2031,10304
OECD,Industry,Industry,2032,10315
OECD,Industry,Industry,2033,10327
OECD,Industry,Industry,2034,10339
OECD,Industry,Industry,2035,10350
OECD,Industry,Industry,2036,10362
OECD,Industry,Industry,2037,10385
OECD,Industry,Industry,2038,10408
OECD,Industry,Industry,2039,10420
OECD,Industry,Industry,2040,10443
OECD,Industry,Natural gas,2010,2895
OECD,Industry,Natural gas,2011,2942
OECD,Industry,Natural gas,2012,2988
OECD,Industry,Natural gas,2013,3035
OECD,Industry,Natural gas,2014,3081
OECD,Industry,Natural gas,2015,3128
OECD,Industry,Natural gas,2016,3174
OECD,Industry,Natural gas,2017,3233
OECD,Industry,Natural gas,2018,3349
OECD,Industry,Natural gas,2019,3395
OECD,Industry,Natural gas,2020,3442
OECD,Industry,Natural gas,2021,3489
OECD,Industry,Natural gas,2022,3535
OECD,Industry,Natural gas,2023,3582
OECD,Industry,Natural gas,2024,3628
OECD,Industry,Natural gas,2025,3675
OECD,Industry,Natural gas,2026,3686
OECD,Industry,Natural gas,2027,3698
OECD,Industry,Natural gas,2028,3709
OECD,Industry,Natural gas,2029,3721
OECD,Industry,Natural gas,2030,3744
OECD,Industry,Natural gas,2031,3744
OECD,Industry,Natural gas,2032,3744
OECD,Industry,Natural gas,2033,3756
OECD,Industry,Natural gas,2034,3756
OECD,Industry,Natural gas,2035,3756
OECD,Industry,Natural gas,2036,3756
OECD,Industry,Natural gas,2037,3768
OECD,Industry,Natural gas,2038,3768
OECD,Industry,Natural gas,2039,3779
OECD,Industry,Natural gas,2040,3779
OECD,Industry,Oil,2010,1407
OECD,Industry,Oil,2011,1360
OECD,Industry,Oil,2012,1314
OECD,Industry,Oil,2013,1267
OECD,Industry,Oil,2014,1232
OECD,Industry,Oil,2015,1186
OECD,Industry,Oil,2016,1139
OECD,Industry,Oil,2017,1104
OECD,Industry,Oil,2018,1081
OECD,Industry,Oil,2019,1081
OECD,Industry,Oil,2020,1081
OECD,Industry,Oil,2021,1069
OECD,Industry,Oil,2022,1069
OECD,Industry,Oil,2023,1069
OECD,Industry,Oil,2024,1069
OECD,Industry,Oil,2025,1069
OECD,Industry,Oil,2026,1058
OECD,Industry,Oil,2027,1046
OECD,Industry,Oil,2028,1046
OECD,Industry,Oil,2029,1035
OECD,Industry,Oil,2030,1035
OECD,Industry,Oil,2031,1023
OECD,Industry,Oil,2032,1023
OECD,Industry,Oil,2033,1011
OECD,Industry,Oil,2034,1011
OECD,Industry,Oil,2035,1000
OECD,Industry,Oil,2036,988
OECD,Industry,Oil,2037,988
OECD,Industry,Oil,2038,988
OECD,Industry,Oil,2039,988
OECD,Industry,Oil,2040,976
OECD,Industry,Other renewables,2010,0
OECD,Industry,Other renewables,2011,0
OECD,Industry,Other renewables,2012,0
OECD,Industry,Other renewables,2013,0
OECD,Industry,Other renewables,2014,0
OECD,Industry,Other renewables,2015,0
OECD,Industry,Other renewables,2016,0
OECD,Industry,Other renewables,2017,0
OECD,Industry,Other renewables,2018,0
OECD,Industry,Other renewables,2019,0
OECD,Industry,Other renewables,2020,0
OECD,Industry,Other renewables,2021,0
OECD,Industry,Other renewables,2022,0
OECD,Industry,Other renewables,2023,0
OECD,Industry,Other renewables,2024,0
OECD,Industry,Other renewables,2025,0
OECD,Industry,Other renewables,2026,0
OECD,Industry,Other renewables,2027,0
OECD,Industry,Other renewables,2028,0
OECD,Industry,Other renewables,2029,0
OECD,Industry,Other renewables,2030,11
OECD,Industry,Other renewables,2031,11
OECD,Industry,Other renewables,2032,11
OECD,Industry,Other renewables,2033,11
OECD,Industry,Other renewables,2034,11
OECD,Industry,Other renewables,2035,11
OECD,Industry,Other renewables,2036,11
OECD,Industry,Other renewables,2037,11
OECD,Industry,Other renewables,2038,11
OECD,Industry,Other renewables,2039,23
OECD,Industry,Other renewables,2040,23
OECD,Other,   Petrochem. feedstock,2010,3058
OECD,Other,   Petrochem. feedstock,2011,3000
OECD,Other,   Petrochem. feedstock,2012,2954
OECD,Other,   Petrochem. feedstock,2013,2907
OECD,Other,   Petrochem. feedstock,2014,2860
OECD,Other,   Petrochem. feedstock,2015,2814
OECD,Other,   Petrochem. feedstock,2016,2767
OECD,Other,   Petrochem. feedstock,2017,2721
OECD,Other,   Petrochem. feedstock,2018,2744
OECD,Other,   Petrochem. feedstock,2019,2791
OECD,Other,   Petrochem. feedstock,2020,2826
OECD,Other,   Petrochem. feedstock,2021,2860
OECD,Other,   Petrochem. feedstock,2022,2907
OECD,Other,   Petrochem. feedstock,2023,2942
OECD,Other,   Petrochem. feedstock,2024,2977
OECD,Other,   Petrochem. feedstock,2025,3023
OECD,Other,   Petrochem. feedstock,2026,3000
OECD,Other,   Petrochem. feedstock,2027,2977
OECD,Other,   Petrochem. feedstock,2028,2954
OECD,Other,   Petrochem. feedstock,2029,2942
OECD,Other,   Petrochem. feedstock,2030,2919
OECD,Other,   Petrochem. feedstock,2031,2895
OECD,Other,   Petrochem. feedstock,2032,2872
OECD,Other,   Petrochem. feedstock,2033,2860
OECD,Other,   Petrochem. feedstock,2034,2837
OECD,Other,   Petrochem. feedstock,2035,2814
OECD,Other,   Petrochem. feedstock,2036,2779
OECD,Other,   Petrochem. feedstock,2037,2744
OECD,Other,   Petrochem. feedstock,2038,2721
OECD,Other,   Petrochem. feedstock,2039,2686
OECD,Other,   Petrochem. feedstock,2040,2651
OECD,Other,Other,2010,4954
OECD,Other,Other,2011,4977
OECD,Other,Other,2012,5000
OECD,Other,Other,2013,5024
OECD,Other,Other,2014,5047
OECD,Other,Other,2015,5070
OECD,Other,Other,2016,5093
OECD,Other,Other,2017,5128
OECD,Other,Other,2018,5210
OECD,Other,Other,2019,5291
OECD,Other,Other,2020,5361
OECD,Other,Other,2021,5431
OECD,Other,Other,2022,5512
OECD,Other,Other,2023,5582
OECD,Other,Other,2024,5652
OECD,Other,Other,2025,5733
OECD,Other,Other,2026,5710
OECD,Other,Other,2027,5687
OECD,Other,Other,2028,5663
OECD,Other,Other,2029,5640
OECD,Other,Other,2030,5617
OECD,Other,Other,2031,5594
OECD,Other,Other,2032,5582
OECD,Other,Other,2033,5559
OECD,Other,Other,2034,5547
OECD,Other,Other,2035,5524
OECD,Other,Other,2036,5477
OECD,Other,Other,2037,5442
OECD,Other,Other,2038,5407
OECD,Other,Other,2039,5373
OECD,Other,Other,2040,5338
OECD,Other energy sector,  Electricity,2010,1477
OECD,Other energy sector,  Electricity,2011,1465
OECD,Other energy sector,  Electricity,2012,1465
OECD,Other energy sector,  Electricity,2013,1453
OECD,Other energy sector,  Electricity,2014,1453
OECD,Other energy sector,  Electricity,2015,1442
OECD,Other energy sector,  Electricity,2016,1442
OECD,Other energy sector,  Electricity,2017,1442
OECD,Other energy sector,  Electricity,2018,1465
OECD,Other energy sector,  Electricity,2019,1477
OECD,Other energy sector,  Electricity,2020,1477
OECD,Other energy sector,  Electricity,2021,1477
OECD,Other energy sector,  Electricity,2022,1477
OECD,Other energy sector,  Electricity,2023,1488
OECD,Other energy sector,  Electricity,2024,1488
OECD,Other energy sector,  Electricity,2025,1488
OECD,Other energy sector,  Electricity,2026,1488
OECD,Other energy sector,  Electricity,2027,1500
OECD,Other energy sector,  Electricity,2028,1511
OECD,Other energy sector,  Electricity,2029,1523
OECD,Other energy sector,  Electricity,2030,1523
OECD,Other energy sector,  Electricity,2031,1523
OECD,Other energy sector,  Electricity,2032,1535
OECD,Other energy sector,  Electricity,2033,1546
OECD,Other energy sector,  Electricity,2034,1558
OECD,Other energy sector,  Electricity,2035,1570
OECD,Other energy sector,  Electricity,2036,1581
OECD,Other energy sector,  Electricity,2037,1593
OECD,Other energy sector,  Electricity,2038,1604
OECD,Other energy sector,  Electricity,2039,1616
OECD,Other energy sector,  Electricity,2040,1628
OECD,Other energy sector,Other energy sector,2010,5466
OECD,Other energy sector,Other energy sector,2011,5466
OECD,Other energy sector,Other energy sector,2012,5477
OECD,Other energy sector,Other energy sector,2013,5489
OECD,Other energy sector,Other energy sector,2014,5489
OECD,Other energy sector,Other energy sector,2015,5500
OECD,Other energy sector,Other energy sector,2016,5512
OECD,Other energy sector,Other energy sector,2017,5524
OECD,Other energy sector,Other energy sector,2018,5675
OECD,Other energy sector,Other energy sector,2019,5768
OECD,Other energy sector,Other energy sector,2020,5861
OECD,Other energy sector,Other energy sector,2021,5954
OECD,Other energy sector,Other energy sector,2022,6035
OECD,Other energy sector,Other energy sector,2023,6129
OECD,Other energy sector,Other energy sector,2024,6222
OECD,Other energy sector,Other energy sector,2025,6315
OECD,Other energy sector,Other energy sector,2026,6349
OECD,Other energy sector,Other energy sector,2027,6384
OECD,Other energy sector,Other energy sector,2028,6431
OECD,Other energy sector,Other energy sector,2029,6466
OECD,Other energy sector,Other energy sector,2030,6501
OECD,Other energy sector,Other energy sector,2031,6547
OECD,Other energy sector,Other energy sector,2032,6594
OECD,Other energy sector,Other energy sector,2033,6640
OECD,Other energy sector,Other energy sector,2034,6687
OECD,Other energy sector,Other energy sector,2035,6733
OECD,Other energy sector,Other energy sector,2036,6780
OECD,Other energy sector,Other energy sector,2037,6826
OECD,Other energy sector,Other energy sector,2038,6873
OECD,Other energy sector,Other energy sector,2039,6931
OECD,Other energy sector,Other energy sector,2040,6978
OECD,Power sector,Bioenergy,2010,918
OECD,Power sector,Bioenergy,2011,965
OECD,Power sector,Bioenergy,2012,1011
OECD,Power sector,Bioenergy,2013,1058
OECD,Power sector,Bioenergy,2014,1104
OECD,Power sector,Bioenergy,2015,1151
OECD,Power sector,Bioenergy,2016,1197
OECD,Power sector,Bioenergy,2017,1256
OECD,Power sector,Bioenergy,2018,1279
OECD,Power sector,Bioenergy,2019,1314
OECD,Power sector,Bioenergy,2020,1360
OECD,Power sector,Bioenergy,2021,1395
OECD,Power sector,Bioenergy,2022,1430
OECD,Power sector,Bioenergy,2023,1465
OECD,Power sector,Bioenergy,2024,1511
OECD,Power sector,Bioenergy,2025,1546
OECD,Power sector,Bioenergy,2026,1558
OECD,Power sector,Bioenergy,2027,1581
OECD,Power sector,Bioenergy,2028,1604
OECD,Power sector,Bioenergy,2029,1628
OECD,Power sector,Bioenergy,2030,1651
OECD,Power sector,Bioenergy,2031,1674
OECD,Power sector,Bioenergy,2032,1697
OECD,Power sector,Bioenergy,2033,1721
OECD,Power sector,Bioenergy,2034,1744
OECD,Power sector,Bioenergy,2035,1767
OECD,Power sector,Bioenergy,2036,1779
OECD,Power sector,Bioenergy,2037,1802
OECD,Power sector,Bioenergy,2038,1814
OECD,Power sector,Bioenergy,2039,1837
OECD,Power sector,Bioenergy,2040,1860
OECD,Power sector,Coal,2010,10187
OECD,Power sector,Coal,2011,9885
OECD,Power sector,Coal,2012,9583
OECD,Power sector,Coal,2013,9280
OECD,Power sector,Coal,2014,8989
OECD,Power sector,Coal,2015,8687
OECD,Power sector,Coal,2016,8385
OECD,Power sector,Coal,2017,8094
OECD,Power sector,Coal,2018,7826
OECD,Power sector,Coal,2019,7629
OECD,Power sector,Coal,2020,7419
OECD,Power sector,Coal,2021,7210
OECD,Power sector,Coal,2022,7001
OECD,Power sector,Coal,2023,6803
OECD,Power sector,Coal,2024,6594
OECD,Power sector,Coal,2025,6384
OECD,Power sector,Coal,2026,6315
OECD,Power sector,Coal,2027,6245
OECD,Power sector,Coal,2028,6175
OECD,Power sector,Coal,2029,6105
OECD,Power sector,Coal,2030,6035
OECD,Power sector,Coal,2031,5931
OECD,Power sector,Coal,2032,5838
OECD,Power sector,Coal,2033,5745
OECD,Power sector,Coal,2034,5640
OECD,Power sector,Coal,2035,5547
OECD,Power sector,Coal,2036,5477
OECD,Power sector,Coal,2037,5419
OECD,Power sector,Coal,2038,5361
OECD,Power sector,Coal,2039,5303
OECD,Power sector,Coal,2040,5245
OECD,Power sector,Hydro,2010,1349
OECD,Power sector,Hydro,2011,1349
OECD,Power sector,Hydro,2012,1360
OECD,Power sector,Hydro,2013,1360
OECD,Power sector,Hydro,2014,1372
OECD,Power sector,Hydro,2015,1372
OECD,Power sector,Hydro,2016,1383
OECD,Power sector,Hydro,2017,1395
OECD,Power sector,Hydro,2018,1430
OECD,Power sector,Hydro,2019,1442
OECD,Power sector,Hydro,2020,1465
OECD,Power sector,Hydro,2021,1488
OECD,Power sector,Hydro,2022,1511
OECD,Power sector,Hydro,2023,1523
OECD,Power sector,Hydro,2024,1546
OECD,Power sector,Hydro,2025,1570
OECD,Power sector,Hydro,2026,1570
OECD,Power sector,Hydro,2027,1581
OECD,Power sector,Hydro,2028,1593
OECD,Power sector,Hydro,2029,1604
OECD,Power sector,Hydro,2030,1616
OECD,Power sector,Hydro,2031,1616
OECD,Power sector,Hydro,2032,1628
OECD,Power sector,Hydro,2033,1639
OECD,Power sector,Hydro,2034,1651
OECD,Power sector,Hydro,2035,1663
OECD,Power sector,Hydro,2036,1663
OECD,Power sector,Hydro,2037,1674
OECD,Power sector,Hydro,2038,1686
OECD,Power sector,Hydro,2039,1697
OECD,Power sector,Hydro,2040,1709
OECD,Power sector,Natural gas,2010,5617
OECD,Power sector,Natural gas,2011,5698
OECD,Power sector,Natural gas,2012,5780
OECD,Power sector,Natural gas,2013,5861
OECD,Power sector,Natural gas,2014,5954
OECD,Power sector,Natural gas,2015,6035
OECD,Power sector,Natural gas,2016,6117
OECD,Power sector,Natural gas,2017,6210
OECD,Power sector,Natural gas,2018,6512
OECD,Power sector,Natural gas,2019,6512
OECD,Power sector,Natural gas,2020,6512
OECD,Power sector,Natural gas,2021,6512
OECD,Power sector,Natural gas,2022,6512
OECD,Power sector,Natural gas,2023,6512
OECD,Power sector,Natural gas,2024,6512
OECD,Power sector,Natural gas,2025,6512
OECD,Power sector,Natural gas,2026,6512
OECD,Power sector,Natural gas,2027,6512
OECD,Power sector,Natural gas,2028,6512
OECD,Power sector,Natural gas,2029,6524
OECD,Power sector,Natural gas,2030,6524
OECD,Power sector,Natural gas,2031,6582
OECD,Power sector,Natural gas,2032,6640
OECD,Power sector,Natural gas,2033,6710
OECD,Power sector,Natural gas,2034,6768
OECD,Power sector,Natural gas,2035,6838
OECD,Power sector,Natural gas,2036,6884
OECD,Power sector,Natural gas,2037,6931
OECD,Power sector,Natural gas,2038,6978
OECD,Power sector,Natural gas,2039,7024
OECD,Power sector,Natural gas,2040,7071
OECD,Power sector,Nuclear,2010,6931
OECD,Power sector,Nuclear,2011,6780
OECD,Power sector,Nuclear,2012,6640
OECD,Power sector,Nuclear,2013,6489
OECD,Power sector,Nuclear,2014,6349
OECD,Power sector,Nuclear,2015,6198
OECD,Power sector,Nuclear,2016,6059
OECD,Power sector,Nuclear,2017,5919
OECD,Power sector,Nuclear,2018,5977
OECD,Power sector,Nuclear,2019,5942
OECD,Power sector,Nuclear,2020,5896
OECD,Power sector,Nuclear,2021,5849
OECD,Power sector,Nuclear,2022,5803
OECD,Power sector,Nuclear,2023,5756
OECD,Power sector,Nuclear,2024,5710
OECD,Power sector,Nuclear,2025,5663
OECD,Power sector,Nuclear,2026,5628
OECD,Power sector,Nuclear,2027,5605
OECD,Power sector,Nuclear,2028,5582
OECD,Power sector,Nuclear,2029,5559
OECD,Power sector,Nuclear,2030,5535
OECD,Power sector,Nuclear,2031,5466
OECD,Power sector,Nuclear,2032,5407
OECD,Power sector,Nuclear,2033,5349
OECD,Power sector,Nuclear,2034,5280
OECD,Power sector,Nuclear,2035,5221
OECD,Power sector,Nuclear,2036,5186
OECD,Power sector,Nuclear,2037,5163
OECD,Power sector,Nuclear,2038,5128
OECD,Power sector,Nuclear,2039,5105
OECD,Power sector,Nuclear,2040,5070
OECD,Power sector,Oil,2010,860
OECD,Power sector,Oil,2011,814
OECD,Power sector,Oil,2012,779
OECD,Power sector,Oil,2013,744
